Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
3405738;6;12/08/2017 20:40;Strada Urbana;VIA FRONTINO;all'intersezione con;VIA AUGUSTO DULCERI;VIA AUGUSTO DULCERI;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;5;12,53884;41,88399;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3405738;6;12/08/2017 20:40;Strada Urbana;VIA FRONTINO;all'intersezione con;VIA AUGUSTO DULCERI;VIA AUGUSTO DULCERI;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;5;12,53884;41,88399;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3405738;6;12/08/2017 20:40;Strada Urbana;VIA FRONTINO;all'intersezione con;VIA AUGUSTO DULCERI;VIA AUGUSTO DULCERI;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;5;12,53884;41,88399;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
3405738;6;12/08/2017 20:40;Strada Urbana;VIA FRONTINO;all'intersezione con;VIA AUGUSTO DULCERI;VIA AUGUSTO DULCERI;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;5;12,53884;41,88399;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
3405738;6;12/08/2017 20:40;Strada Urbana;VIA FRONTINO;all'intersezione con;VIA AUGUSTO DULCERI;VIA AUGUSTO DULCERI;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;Sufficiente;0;0;0;5;12,53884;41,88399;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
3414364;20;07/08/2017 15:15;Strada Urbana;VIALE DI TOR DI QUINTO;in corrispondenza;;del civico n.;122;;Tamponamento;Curva senza visuale libera;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;12,48646;41,94685;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;Inesploso
3414364;20;07/08/2017 15:15;Strada Urbana;VIALE DI TOR DI QUINTO;in corrispondenza;;del civico n.;122;;Tamponamento;Curva senza visuale libera;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;1;12,48646;41,94685;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rifiuta cure immediate;0;NON DECEDUTO;;
3414732;10;01/08/2017 14:30;Strada Urbana;VIA APPIA PIGNATELLI;da specificare;;;;altezza Via E. Attico;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12,54567;41,83958;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
3414732;10;01/08/2017 14:30;Strada Urbana;VIA APPIA PIGNATELLI;da specificare;;;;altezza Via E. Attico;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12,54567;41,83958;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3414740;20;01/08/2017 00:01;Provinciale;VIA TIBERINA;in prossimità;;della chilometrica;4.8;;Ribaltamento senza urto contro ostacolo fisso;Curva senza visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Inesistente;0;0;0;1;12,50219;42,01113;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
3414741;10;01/08/2017 00:20;Strada Urbana;VIA APPIA NUOVA;in prossimità;;del civico n.;447;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;1;12,52514;41,87326;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Esploso
3414778;8;01/08/2017 01:00;Statale entro l'abitato;VIA CASILINA;all'intersezione con;VIA DEGLI ORAFI;VIA DEGLI ORAFI;;;Veicolo in marcia contro ostacolo fisso;Rotatoria;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;1;0;0;0;12,60971;41,864;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Esploso
3414793;20;01/08/2017 07:30;Strada Urbana;VIA DEL FORO ITALICO;da specificare;;;;direzione Stadio svincolo tor di quinto;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;2;12,48375;41,93991;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3414793;20;01/08/2017 07:30;Strada Urbana;VIA DEL FORO ITALICO;da specificare;;;;direzione Stadio svincolo tor di quinto;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;2;12,48375;41,93991;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
