Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
3284556;20;01/05/2017 13:30;Strada Urbana;VIADOTTO GIUBILEO DEL 2000;da specificare;;;;altezza La Celsa;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;5;12,49539;41,98901;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3284556;20;01/05/2017 13:30;Strada Urbana;VIADOTTO GIUBILEO DEL 2000;da specificare;;;;altezza La Celsa;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;5;12,49539;41,98901;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3284556;20;01/05/2017 13:30;Strada Urbana;VIADOTTO GIUBILEO DEL 2000;da specificare;;;;altezza La Celsa;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;5;12,49539;41,98901;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3284556;20;01/05/2017 13:30;Strada Urbana;VIADOTTO GIUBILEO DEL 2000;da specificare;;;;altezza La Celsa;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;5;12,49539;41,98901;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3284556;20;01/05/2017 13:30;Strada Urbana;VIADOTTO GIUBILEO DEL 2000;da specificare;;;;altezza La Celsa;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;5;12,49539;41,98901;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3284556;20;01/05/2017 13:30;Strada Urbana;VIADOTTO GIUBILEO DEL 2000;da specificare;;;;altezza La Celsa;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;5;12,49539;41,98901;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
3284678;10;01/05/2017 12:30;Strada Urbana;VIA APPIA PIGNATELLI;all'intersezione con;VIA MENOFILO;VIA MENOFILO;;;Veicolo in marcia contro ostacolo fisso;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;1;12,54864;41,83769;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3284690;10;01/05/2017 13:30;Strada Urbana;VIA DEL QUADRARO;all'intersezione con;VIA SELINUNTE;VIA SELINUNTE;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;1;12,55225;41,85512;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3284690;10;01/05/2017 13:30;Strada Urbana;VIA DEL QUADRARO;all'intersezione con;VIA SELINUNTE;VIA SELINUNTE;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;1;12,55225;41,85512;-1;2;Motociclo con passeggero;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;;
3284690;10;01/05/2017 13:30;Strada Urbana;VIA DEL QUADRARO;all'intersezione con;VIA SELINUNTE;VIA SELINUNTE;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;1;12,55225;41,85512;-1;2;Motociclo con passeggero;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;
3285042;9;01/05/2017 07:30;Strada Urbana;VIA TUSCOLANA;all'intersezione con;VIA DELL'ARCO DI TRAVERTINO;VIA DELL'ARCO DI TRAVERTINO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Ore Diurne;4;0;0;1;12,53789;41,86923;-1;1;Autovettura di soccorso;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
3285042;9;01/05/2017 07:30;Strada Urbana;VIA TUSCOLANA;all'intersezione con;VIA DELL'ARCO DI TRAVERTINO;VIA DELL'ARCO DI TRAVERTINO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Ore Diurne;4;0;0;1;12,53789;41,86923;-1;1;Autovettura di soccorso;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
3285042;9;01/05/2017 07:30;Strada Urbana;VIA TUSCOLANA;all'intersezione con;VIA DELL'ARCO DI TRAVERTINO;VIA DELL'ARCO DI TRAVERTINO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Ore Diurne;4;0;0;1;12,53789;41,86923;-1;1;Autovettura di soccorso;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
3285042;9;01/05/2017 07:30;Strada Urbana;VIA TUSCOLANA;all'intersezione con;VIA DELL'ARCO DI TRAVERTINO;VIA DELL'ARCO DI TRAVERTINO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Ore Diurne;4;0;0;1;12,53789;41,86923;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
3285042;9;01/05/2017 07:30;Strada Urbana;VIA TUSCOLANA;all'intersezione con;VIA DELL'ARCO DI TRAVERTINO;VIA DELL'ARCO DI TRAVERTINO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Ore Diurne;4;0;0;1;12,53789;41,86923;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3285043;1;01/05/2017 17:15;Strada Urbana;VIA DEI CERCHI;da specificare;;;;ALL'ALTEZZA DELLA FERMATA ATAC N.70517;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Acciotolata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;12,48255;41,88861;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3285043;1;01/05/2017 17:15;Strada Urbana;VIA DEI CERCHI;da specificare;;;;ALL'ALTEZZA DELLA FERMATA ATAC N.70517;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Acciotolata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;12,48255;41,88861;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;
3285043;1;01/05/2017 17:15;Strada Urbana;VIA DEI CERCHI;da specificare;;;;ALL'ALTEZZA DELLA FERMATA ATAC N.70517;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Acciotolata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;12,48255;41,88861;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;
3285043;1;01/05/2017 17:15;Strada Urbana;VIA DEI CERCHI;da specificare;;;;ALL'ALTEZZA DELLA FERMATA ATAC N.70517;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Acciotolata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;3;12,48255;41,88861;-1;2;Velocipede;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Esente;
3285062;6;01/05/2017 17:25;Strada Urbana;VIA DI PORTONACCIO;da specificare;;;;spartitraffico via di Portonaccio;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;3;0;0;1;12,54175;41,8936;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
