Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
2927312;12;08/08/2016 17:50;Provinciale;VIA LAURENTINA;da specificare;;;;dir. Pomezia prossimità Via del Fosso di Radicelli;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;4;12,50433;41,73965;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesistente
2927312;12;08/08/2016 17:50;Provinciale;VIA LAURENTINA;da specificare;;;;dir. Pomezia prossimità Via del Fosso di Radicelli;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;4;12,50433;41,73965;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesistente
2927322;12;08/08/2016 08:20;Strada Urbana;VIA DELLE TRE FONTANE;all'intersezione semaforizzata con;VIALE DELL'AGRICOLTURA;VIALE DELL'AGRICOLTURA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;1;12,47296;41,83807;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Esploso
2927322;12;08/08/2016 08:20;Strada Urbana;VIA DELLE TRE FONTANE;all'intersezione semaforizzata con;VIALE DELL'AGRICOLTURA;VIALE DELL'AGRICOLTURA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;1;12,47296;41,83807;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
2927322;12;08/08/2016 08:20;Strada Urbana;VIA DELLE TRE FONTANE;all'intersezione semaforizzata con;VIALE DELL'AGRICOLTURA;VIALE DELL'AGRICOLTURA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;2;0;0;1;12,47296;41,83807;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Esploso
2927332;12;08/08/2016 17:50;Provinciale;VIA LAURENTINA;da specificare;;;;pross. VIA DEL FOSSO DI RADICELLI dir fuori Roma;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;1;12,50433;41,73963;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2927335;12;08/08/2016 09:45;Strada Urbana;VIA ASCANIO VITOZZI;all'intersezione semaforizzata con;VICOLO DI MEZZOCAMMINO;VICOLO DI MEZZOCAMMINO;;;Investimento di pedone;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;3;12,4314;41,78614;-1;;;;Pedone;F;Rimandato;0;NON DECEDUTO;;
2927335;12;08/08/2016 09:45;Strada Urbana;VIA ASCANIO VITOZZI;all'intersezione semaforizzata con;VICOLO DI MEZZOCAMMINO;VICOLO DI MEZZOCAMMINO;;;Investimento di pedone;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;3;12,4314;41,78614;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso
2927335;12;08/08/2016 09:45;Strada Urbana;VIA ASCANIO VITOZZI;all'intersezione semaforizzata con;VICOLO DI MEZZOCAMMINO;VICOLO DI MEZZOCAMMINO;;;Investimento di pedone;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;3;12,4314;41,78614;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Utilizzato;Inesistente
2927335;12;08/08/2016 09:45;Strada Urbana;VIA ASCANIO VITOZZI;all'intersezione semaforizzata con;VICOLO DI MEZZOCAMMINO;VICOLO DI MEZZOCAMMINO;;;Investimento di pedone;Intersezione semaforizzata;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;3;12,4314;41,78614;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Utilizzato;Inesistente
2927527;5;09/08/2016 09:10;Strada Urbana;VIALE DELLA SERENISSIMA;da specificare;;;;tratto via Andriulli;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,55726;41,90452;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2927527;5;09/08/2016 09:10;Strada Urbana;VIALE DELLA SERENISSIMA;da specificare;;;;tratto via Andriulli;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,55726;41,90452;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
2927527;5;09/08/2016 09:10;Strada Urbana;VIALE DELLA SERENISSIMA;da specificare;;;;tratto via Andriulli;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;3;12,55726;41,90452;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
2927536;11;09/08/2016 09:45;Strada Urbana;VIA ARDEATINA;all'intersezione con;VICOLO DELL'ANNUNZIATELLA;VICOLO DELL'ANNUNZIATELLA;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Scarso;Sufficiente;Ore Diurne;1;0;0;1;12,51535;41,84408;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
