Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
4067601;13;01/11/2018 08:15:00;Strada Urbana;VIA DOMENICO BAFFIGO;all'intersezione con;VIALE DEL SOMMERGIBILE;VIALE DEL SOMMERGIBILE;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;12.2773;41.7388;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4067601;13;01/11/2018 08:15:00;Strada Urbana;VIA DOMENICO BAFFIGO;all'intersezione con;VIALE DEL SOMMERGIBILE;VIALE DEL SOMMERGIBILE;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;12.2773;41.7388;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
4067774;17;01/11/2018 09:56:00;Strada Urbana;VIA TRIONFALE;all'intersezione con;VIA TOMMASO CAMPANELLA;VIA TOMMASO CAMPANELLA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;2;12.4539;41.9111;-1;1;Autovettura pubblica;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;
4067774;17;01/11/2018 09:56:00;Strada Urbana;VIA TRIONFALE;all'intersezione con;VIA TOMMASO CAMPANELLA;VIA TOMMASO CAMPANELLA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;2;12.4539;41.9111;-1;1;Autovettura pubblica;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
4067774;17;01/11/2018 09:56:00;Strada Urbana;VIA TRIONFALE;all'intersezione con;VIA TOMMASO CAMPANELLA;VIA TOMMASO CAMPANELLA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;2;12.4539;41.9111;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;
4067852;7;01/11/2018 05:55:00;Strada Urbana;VIALE DELLE GARDENIE;all'intersezione con;VIA DEGLI ELCI;VIA DEGLI ELCI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;3;0;0;0;12.5695;41.8856;-1;1;Autobus di linea;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
4067852;7;01/11/2018 05:55:00;Strada Urbana;VIALE DELLE GARDENIE;all'intersezione con;VIA DEGLI ELCI;VIA DEGLI ELCI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;3;0;0;0;12.5695;41.8856;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
4067852;7;01/11/2018 05:55:00;Strada Urbana;VIALE DELLE GARDENIE;all'intersezione con;VIA DEGLI ELCI;VIA DEGLI ELCI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Normale;Sufficiente;Sufficiente;3;0;0;0;12.5695;41.8856;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Rimandato;0;NON DECEDUTO;Non accertato;Esploso
4068085;13;01/11/2018 09:45:00;;VIA MAR ROSSO;da specificare;;;;alt. via mar glaciale artico;Investimento di pedone;;;;;;;;;;0;0;2;0;12.2989;41.7336;0;;;;Pedone;M;Deceduto sul posto;-1;;;
4068085;13;01/11/2018 09:45:00;;VIA MAR ROSSO;da specificare;;;;alt. via mar glaciale artico;Investimento di pedone;;;;;;;;;;0;0;2;0;12.2989;41.7336;0;1;Motociclo con passeggero;In marcia / fermata / arresto;Conducente;M;Deceduto sul posto;-1;;;
4068273;20;01/11/2018 09:40:00;Strada Urbana;VIALE DI TOR DI QUINTO;da specificare;;;;in prossimità Via della Stazione di Tor di Quinto;Veicolo in marcia contro ostacolo fisso;Curva senza visuale libera;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;1;12.485;41.9507;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
4068294;20;01/11/2018 13:40:00;Strada Urbana;VIALE DI TOR DI QUINTO;in corrispondenza;;del civico n.;155;;Veicolo in marcia contro ostacolo fisso;Curva senza visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Sufficiente;Ore Diurne;0;0;0;1;12.4846;41.9494;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4068313;20;01/11/2018 13:41:00;Strada Urbana;VIALE DI TOR DI QUINTO;da specificare;;;;prossimità Via Federico Caprilli;Veicolo in marcia contro ostacolo fisso;Curva senza visuale libera;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Sufficiente;Ore Diurne;0;0;0;1;12.4845;41.9495;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
4068325;20;01/11/2018 04:00:00;Strada Urbana;VIALE DI TOR DI QUINTO;in prossimità;;del civico n.;119;;Veicolo in marcia contro ostacolo fisso;Curva a visuale libera;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;0;0;0;4;12.4864;41.9452;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4068325;20;01/11/2018 04:00:00;Strada Urbana;VIALE DI TOR DI QUINTO;in prossimità;;del civico n.;119;;Veicolo in marcia contro ostacolo fisso;Curva a visuale libera;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;0;0;0;4;12.4864;41.9452;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
4068325;20;01/11/2018 04:00:00;Strada Urbana;VIALE DI TOR DI QUINTO;in prossimità;;del civico n.;119;;Veicolo in marcia contro ostacolo fisso;Curva a visuale libera;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;0;0;0;4;12.4864;41.9452;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
4068325;20;01/11/2018 04:00:00;Strada Urbana;VIALE DI TOR DI QUINTO;in prossimità;;del civico n.;119;;Veicolo in marcia contro ostacolo fisso;Curva a visuale libera;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;0;0;0;4;12.4864;41.9452;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
4068761;15;01/11/2018 05:00:00;Comunale extraurbana;VIA OSTIENSE;in prossimità;;del palo luce n.;264;;Fuoriuscita dalla sede stradale;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Orizzontale;Pioggia in atto;Scarso;Sufficiente;Sufficiente;1;0;0;0;12.4229;41.8109;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
4068770;19;01/11/2018 22:50:00;Strada Urbana;VIA CASSIA;in prossimità;;del civico n.;1304;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Con buche;Assente;Pioggia in atto;Normale;Insufficiente;Insufficiente;0;0;0;4;12.4058;41.986;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4068770;19;01/11/2018 22:50:00;Strada Urbana;VIA CASSIA;in prossimità;;del civico n.;1304;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Con buche;Assente;Pioggia in atto;Normale;Insufficiente;Insufficiente;0;0;0;4;12.4058;41.986;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
4068770;19;01/11/2018 22:50:00;Strada Urbana;VIA CASSIA;in prossimità;;del civico n.;1304;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Con buche;Assente;Pioggia in atto;Normale;Insufficiente;Insufficiente;0;0;0;4;12.4058;41.986;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
4068770;19;01/11/2018 22:50:00;Strada Urbana;VIA CASSIA;in prossimità;;del civico n.;1304;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Con buche;Assente;Pioggia in atto;Normale;Insufficiente;Insufficiente;0;0;0;4;12.4058;41.986;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
4068772;15;01/11/2018 12:35:00;Strada Urbana;VIA PORTUENSE;in prossimità;;del civico n.;317/C;;Tamponamento;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Buona;Ore Diurne;0;0;0;3;12.4616;41.8661;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso
4068772;15;01/11/2018 12:35:00;Strada Urbana;VIA PORTUENSE;in prossimità;;del civico n.;317/C;;Tamponamento;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Buona;Ore Diurne;0;0;0;3;12.4616;41.8661;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso
4068772;15;01/11/2018 12:35:00;Strada Urbana;VIA PORTUENSE;in prossimità;;del civico n.;317/C;;Tamponamento;Rettilineo;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Buona;Ore Diurne;0;0;0;3;12.4616;41.8661;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Utilizzato;Inesploso
4068773;10;01/11/2018 06:35:00;Strada Urbana;VIA CAPISTRANO;da specificare;;;;fronte civico 4;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (umidità in atto);Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;1;12.5863;41.8384;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
4068776;19;01/11/2018 23:30:00;Strada Urbana;VIA CASSIA;in prossimità;;del civico n.;1304;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Con buche;Assente;Pioggia in atto;Normale;Insufficiente;Insufficiente;0;0;0;1;12.4058;41.986;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
