Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag;
3969448;1;01/09/2018 01:20:00;Strada Urbana;VIA CAVOUR;all'intersezione semaforizzata con;PIAZZA DEI CINQUECENTO;PIAZZA DEI CINQUECENTO;;;Infortunio per sola frenata improvvisa;Intersezione semaforizzata;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Insufficiente;Sufficiente;1;0;0;0;;;0;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;
3969461;6;01/09/2018 08:40:00;Strada Urbana;VIA CONTE DI CARMAGNOLA;all'intersezione con;VIA ALBERTO DA GIUSSANO;VIA ALBERTO DA GIUSSANO;;;Veicolo in marcia contro veicolo arresto;Incrocio;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.5346;41.8903;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3969461;6;01/09/2018 08:40:00;Strada Urbana;VIA CONTE DI CARMAGNOLA;all'intersezione con;VIA ALBERTO DA GIUSSANO;VIA ALBERTO DA GIUSSANO;;;Veicolo in marcia contro veicolo arresto;Incrocio;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.5346;41.8903;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3969484;23;01/09/2018 00:30:00;Strada Urbana;CORSO REGINA MARIA PIA;all'intersezione con;VIA ANGELO CELLI;VIA ANGELO CELLI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Sufficiente;Insufficiente;0;0;0;3;12.2845;41.7295;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3969484;23;01/09/2018 00:30:00;Strada Urbana;CORSO REGINA MARIA PIA;all'intersezione con;VIA ANGELO CELLI;VIA ANGELO CELLI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Sufficiente;Insufficiente;0;0;0;3;12.2845;41.7295;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3969484;23;01/09/2018 00:30:00;Strada Urbana;CORSO REGINA MARIA PIA;all'intersezione con;VIA ANGELO CELLI;VIA ANGELO CELLI;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Due carreggiate;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Sufficiente;Insufficiente;0;0;0;3;12.2845;41.7295;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3969501;17;01/09/2018 06:00:00;Strada Urbana;PIAZZALE MARESCIALLO GIARDINO;all'intersezione semaforizzata con;LUNGOTEVERE DELLA VITTORIA;LUNGOTEVERE DELLA VITTORIA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Ore Diurne;0;0;0;2;12.4586;41.9241;0;1;Autobus di linea;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3969501;17;01/09/2018 06:00:00;Strada Urbana;PIAZZALE MARESCIALLO GIARDINO;all'intersezione semaforizzata con;LUNGOTEVERE DELLA VITTORIA;LUNGOTEVERE DELLA VITTORIA;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Ore Diurne;0;0;0;2;12.4586;41.9241;0;2;Autocarro superiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3969605;5;01/09/2018 08:25:00;Strada Urbana;VIA DEGLI ALBERINI;in corrispondenza;;del civico n.;15;;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;1;0;12.5653;41.9178;0;;;;Pedone;F;Deceduto sul posto;-1;;;
3969765;20;01/09/2018 14:00:00;Strada Urbana;VIA DEI DUE PONTI;da specificare;;;;in prossimità fronte palo ACEA 83;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.4686;41.9662;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3969765;20;01/09/2018 14:00:00;Strada Urbana;VIA DEI DUE PONTI;da specificare;;;;in prossimità fronte palo ACEA 83;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12.4686;41.9662;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
3969814;9;01/09/2018 11:20:00;Strada Urbana;VIA APPIA NUOVA;all'intersezione con;PIAZZA CESARE CANTU';PIAZZA CESARE CANTU';;;Tamponamento;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.5269;41.8714;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3969814;9;01/09/2018 11:20:00;Strada Urbana;VIA APPIA NUOVA;all'intersezione con;PIAZZA CESARE CANTU';PIAZZA CESARE CANTU';;;Tamponamento;Incrocio;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.5269;41.8714;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
3969877;2;01/09/2018 16:40:00;Strada Urbana;PIAZZA BUENOS AIRES;da specificare;;;;fr civ. 22;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;2;12.5002;41.9182;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
3969877;2;01/09/2018 16:40:00;Strada Urbana;PIAZZA BUENOS AIRES;da specificare;;;;fr civ. 22;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;2;12.5002;41.9182;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
3969877;2;01/09/2018 16:40:00;Strada Urbana;PIAZZA BUENOS AIRES;da specificare;;;;fr civ. 22;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Buona;Ore Diurne;1;0;0;2;12.5002;41.9182;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Ricoverato;0;NON DECEDUTO;;
3970263;8;01/09/2018 14:00:00;Strada Urbana;VIA DEL FOSSO DELL'OSA;all'intersezione con;VIA PRENESTINA;VIA PRENESTINA;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione non regolata/non segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Normale;Buona;Ore Diurne;2;0;0;0;12.6834;41.9058;0;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
3970263;8;01/09/2018 14:00:00;Strada Urbana;VIA DEL FOSSO DELL'OSA;all'intersezione con;VIA PRENESTINA;VIA PRENESTINA;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione non regolata/non segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Nuvoloso;Normale;Buona;Ore Diurne;2;0;0;0;12.6834;41.9058;0;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rifiuta cure immediate;0;NON DECEDUTO;Non accertato;Inesploso
3970264;8;01/09/2018 11:30:00;Strada Urbana;VIA FRANCESCO MERLINI;in prossimità;;del civico n.;8;;Veicolo in marcia contro veicoli in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;1;12.6429;41.868;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3970265;8;01/09/2018 10:20:00;Strada Urbana;VIA RAOUL CHIODELLI;in prossimità;;del civico n.;210;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.6627;41.9077;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3970265;8;01/09/2018 10:20:00;Strada Urbana;VIA RAOUL CHIODELLI;in prossimità;;del civico n.;210;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12.6627;41.9077;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;;
