Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
2715846;10;01/03/2016 07:40;Strada Urbana;VIA TUSCOLANA;all'intersezione semaforizzata con;VIA SCRIBONIO CURIONE;VIA SCRIBONIO CURIONE;;;Scontro frontale/laterale SX fra veicoli in marcia;Intersezione semaforizzata;Due carreggiate;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,55279;41,86221;-1;2;Autosnodato;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
2715952;1;01/03/2016 01:40;Strada Urbana;LUNGOTEVERE DELLA FARNESINA;in prossimità;;del civico n.;3;;Veicolo in marcia contro veicoli fermi;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;1;0;0;3;12,46817;41,89355;-1;1;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
2715952;1;01/03/2016 01:40;Strada Urbana;LUNGOTEVERE DELLA FARNESINA;in prossimità;;del civico n.;3;;Veicolo in marcia contro veicoli fermi;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;1;0;0;3;12,46817;41,89355;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;
2715952;1;01/03/2016 01:40;Strada Urbana;LUNGOTEVERE DELLA FARNESINA;in prossimità;;del civico n.;3;;Veicolo in marcia contro veicoli fermi;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;1;0;0;3;12,46817;41,89355;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;
2715952;1;01/03/2016 01:40;Strada Urbana;LUNGOTEVERE DELLA FARNESINA;in prossimità;;del civico n.;3;;Veicolo in marcia contro veicoli fermi;Rettilineo;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Nuvoloso;Scarso;Sufficiente;Sufficiente;1;0;0;3;12,46817;41,89355;-1;3;Autovettura pubblica;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
2716057;12;01/03/2016 07:10;Strada Urbana;VIA DI DECIMA;in prossimità;;del palo luce n.;30;;Scontro frontale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12,44816;41,81843;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Utilizzato;Esploso
2716057;12;01/03/2016 07:10;Strada Urbana;VIA DI DECIMA;in prossimità;;del palo luce n.;30;;Scontro frontale fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12,44816;41,81843;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Esploso
2716078;20;01/03/2016 10:05;Strada Urbana;VIA DEI DUE PONTI;da specificare;;;;altezza palo acea n. 55 direzione via flaminia;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;0;12,45639;41,96452;-1;1;Velocipede;In marcia / fermata / arresto;Conducente;M;Ricoverato;0;NON DECEDUTO;Esente;
2716096;7;01/03/2016 01:15;Provinciale entro l'abitato;VIA PRENESTINA;in corrispondenza;;del civico n.;1095;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Verticale ed orizzontale;Pioggia in atto;Scarso;Sufficiente;Sufficiente;1;0;0;0;12,6194;41,89336;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
2716184;18;01/03/2016 08:40;Strada Urbana;VIA AURELIA;da specificare;;;;in prossimità del fronte civ. 283;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Con buche;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;0;12,43812;41,89828;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;
2716443;12;01/03/2016 01:00;Strada Urbana;VIA OSTIENSE;in prossimità;;del civico n.;537;;Ribaltamento senza urto contro ostacolo fisso;Curva senza visuale libera;Una carreggiata a doppio senso;Bagnato (pioggia);Asfaltata;Orizzontale;Pioggia in atto;Scarso;Sufficiente;Insufficiente;0;0;0;1;12,46949;41,84424;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716494;20;01/03/2016 13:00;Strada Urbana;VIA DELLA STAZIONE DI CESANO;in corrispondenza;;del palo luce n.;309;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;0;12,34442;42,08443;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Esploso
2716536;12;01/03/2016 12:30;Strada Urbana;VIA CARMELO MAESTRINI;da specificare;;;;prox e direzione Via Iris Versari;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;1;12,44416;41,7962;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso
2716569;10;01/03/2016 14:40;Strada Urbana;PIAZZA DI CINECITTA';in corrispondenza;;del civico n.;11;;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;0;12,56969;41,85411;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
2716634;1;01/03/2016 15:10;Strada Urbana;PIAZZA DI PORTA METRONIA;all'intersezione con;VIA DRUSO;VIA DRUSO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;2;12,49781;41,88211;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2716634;1;01/03/2016 15:10;Strada Urbana;PIAZZA DI PORTA METRONIA;all'intersezione con;VIA DRUSO;VIA DRUSO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;2;12,49781;41,88211;-1;2;Autocarro superiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716666;6;01/03/2016 15:40;Statale entro l'abitato;VIA CASILINA;in prossimità;;del civico n.;216;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,53429;41,88276;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716666;6;01/03/2016 15:40;Statale entro l'abitato;VIA CASILINA;in prossimità;;del civico n.;216;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,53429;41,88276;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716671;15;01/03/2016 12:50;Strada Urbana;VIA DEL FOSSO DELLA MAGLIANA;da specificare;;;;prox. fronte civico 36;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;4;12,41511;41,83627;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
2716671;15;01/03/2016 12:50;Strada Urbana;VIA DEL FOSSO DELLA MAGLIANA;da specificare;;;;prox. fronte civico 36;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;4;12,41511;41,83627;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
2716671;15;01/03/2016 12:50;Strada Urbana;VIA DEL FOSSO DELLA MAGLIANA;da specificare;;;;prox. fronte civico 36;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;4;12,41511;41,83627;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
2716671;15;01/03/2016 12:50;Strada Urbana;VIA DEL FOSSO DELLA MAGLIANA;da specificare;;;;prox. fronte civico 36;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;4;12,41511;41,83627;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;;
2716682;15;01/03/2016 11:23;Strada Urbana;PIAZZA DELLA RADIO;da specificare;;;;lato parcheggo  fronte civico 43;Veicolo in marcia contro veicolo in sosta;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;1;12,46761;41,86983;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
2716691;15;01/03/2016 10:40;Strada Urbana;VIA LENIN;da specificare;;;;FRONTE CIVICO 63;Veicolo in marcia contro veicoli in arresto;Pendenza;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;3;12,44738;41,84936;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716691;15;01/03/2016 10:40;Strada Urbana;VIA LENIN;da specificare;;;;FRONTE CIVICO 63;Veicolo in marcia contro veicoli in arresto;Pendenza;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;3;12,44738;41,84936;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
2716691;15;01/03/2016 10:40;Strada Urbana;VIA LENIN;da specificare;;;;FRONTE CIVICO 63;Veicolo in marcia contro veicoli in arresto;Pendenza;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;3;12,44738;41,84936;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716735;13;01/03/2016 08:50;Strada Urbana;VIA DI DRAGONE;in corrispondenza;;del civico n.;349;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Con buche;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12,33147;41,78481;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
2716735;13;01/03/2016 08:50;Strada Urbana;VIA DI DRAGONE;in corrispondenza;;del civico n.;349;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Bagnato (pioggia);Con buche;Assente;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12,33147;41,78481;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2716746;10;01/03/2016 15:15;Strada Urbana;VIA FATTORIA RAMPA;in prossimità;;del palo luce n.;11;;Veicolo in marcia contro veicolo fermo;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;4;12,59271;41,83571;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716746;10;01/03/2016 15:15;Strada Urbana;VIA FATTORIA RAMPA;in prossimità;;del palo luce n.;11;;Veicolo in marcia contro veicolo fermo;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;4;12,59271;41,83571;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716746;10;01/03/2016 15:15;Strada Urbana;VIA FATTORIA RAMPA;in prossimità;;del palo luce n.;11;;Veicolo in marcia contro veicolo fermo;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;4;12,59271;41,83571;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
2716746;10;01/03/2016 15:15;Strada Urbana;VIA FATTORIA RAMPA;in prossimità;;del palo luce n.;11;;Veicolo in marcia contro veicolo fermo;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;4;12,59271;41,83571;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Utilizzato;Inesploso
2716798;20;01/03/2016 16:20;Regionale entro l'abitato;VIA CASSIA;da specificare;;;;prossimità via Torre delle Cornacchie;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;3;12,39394;41,99303;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2716798;20;01/03/2016 16:20;Regionale entro l'abitato;VIA CASSIA;da specificare;;;;prossimità via Torre delle Cornacchie;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;3;12,39394;41,99303;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
2716798;20;01/03/2016 16:20;Regionale entro l'abitato;VIA CASSIA;da specificare;;;;prossimità via Torre delle Cornacchie;Tamponamento;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Intenso;Buona;Ore Diurne;0;0;0;3;12,39394;41,99303;-1;2;Veicolo speciale;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
2716841;13;01/03/2016 12:35;Strada Urbana;VIALE DEL SOMMERGIBILE;all'intersezione con;VIA DELL'IDROSCALO;VIA DELL'IDROSCALO;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,26313;41,73737;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716841;13;01/03/2016 12:35;Strada Urbana;VIALE DEL SOMMERGIBILE;all'intersezione con;VIA DELL'IDROSCALO;VIA DELL'IDROSCALO;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,26313;41,73737;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716844;1;01/03/2016 17:15;Strada Urbana;PONTE GARIBALDI;all'intersezione con;LUNGOTEVERE DE' CENCI;LUNGOTEVERE DE' CENCI;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12,47461;41,89173;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
2716844;1;01/03/2016 17:15;Strada Urbana;PONTE GARIBALDI;all'intersezione con;LUNGOTEVERE DE' CENCI;LUNGOTEVERE DE' CENCI;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12,47461;41,89173;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;
2716853;6;01/03/2016 17:00;Strada Urbana;PIAZZA DEI CONDOTTIERI;all'intersezione con;VIA DEL PIGNETO;VIA DEL PIGNETO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;2;12,53481;41,88695;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
2716853;6;01/03/2016 17:00;Strada Urbana;PIAZZA DEI CONDOTTIERI;all'intersezione con;VIA DEL PIGNETO;VIA DEL PIGNETO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;2;12,53481;41,88695;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716853;6;01/03/2016 17:00;Strada Urbana;PIAZZA DEI CONDOTTIERI;all'intersezione con;VIA DEL PIGNETO;VIA DEL PIGNETO;;;Scontro frontale/laterale DX fra veicoli in marcia;Intersezione stradale segnalata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;2;12,53481;41,88695;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
2716904;2;01/03/2016 12:20;Strada Urbana;SOTTOVIA IGNAZIO GUIDI;da specificare;;;;prossimità uscita v.le Castro Pretorio.;Scontro laterale fra veicoli in marcia;Sottopasso illuminato;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Intenso;Buona;Ore Diurne;1;0;0;1;12,50134;41,90954;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716904;2;01/03/2016 12:20;Strada Urbana;SOTTOVIA IGNAZIO GUIDI;da specificare;;;;prossimità uscita v.le Castro Pretorio.;Scontro laterale fra veicoli in marcia;Sottopasso illuminato;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Intenso;Buona;Ore Diurne;1;0;0;1;12,50134;41,90954;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
2716910;10;01/03/2016 10:30;Strada Urbana;VIA FABRIZIO LUSCINO;in prossimità;;del civico n.;91;;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12,55918;41,85403;-1;;;;Pedone;F;Rimandato;0;NON DECEDUTO;;
2716910;10;01/03/2016 10:30;Strada Urbana;VIA FABRIZIO LUSCINO;in prossimità;;del civico n.;91;;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;Ore Diurne;1;0;0;1;12,55918;41,85403;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716916;10;01/03/2016 10:10;Strada Urbana;VIA APPIA PIGNATELLI;in prossimità;;del civico n.;387;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;2;12,54824;41,83795;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716916;10;01/03/2016 10:10;Strada Urbana;VIA APPIA PIGNATELLI;in prossimità;;del civico n.;387;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;2;12,54824;41,83795;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
2716916;10;01/03/2016 10:10;Strada Urbana;VIA APPIA PIGNATELLI;in prossimità;;del civico n.;387;;Tamponamento Multiplo;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;2;12,54824;41,83795;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
2716917;9;01/03/2016 13:15;Strada Urbana;VIA DEL MANDRIONE;in prossimità;;del civico n.;47;;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Normale;Buona;Ore Diurne;0;0;0;1;12,53246;41,8813;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Utilizzato;Inesploso
