Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
3707970;18;01/03/2018 06:16;Strada Urbana;VIA DI BOCCEA;in corrispondenza;;del civico n.;812;;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;1;12,36136;41,92577;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3707975;6;01/03/2018 17:50;Strada Urbana;VIA DI PORTA FURBA;da specificare;;;;altezza Via degli Oppii;Veicolo in marcia contro ostacolo accidentale;Curva senza visuale libera;Una carreggiata a senso unico di marcia;Bagnato (pioggia);Con buche;Orizzontale;Nuvoloso;Normale;Buona;Sufficiente;0;0;0;1;12,54105;41,87321;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;Inesploso
3708386;5;01/03/2018 22:00;Strada Urbana;VIA DI TOR BELLA MONACA;in prossimità;;del civico n.;449;;Fuoriuscita dalla sede stradale;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;0;1;1;0;12,63193;41,8726;0;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Deceduto durante prime cure;-1;;Non accertato;Esploso
3708386;5;01/03/2018 22:00;Strada Urbana;VIA DI TOR BELLA MONACA;in prossimità;;del civico n.;449;;Fuoriuscita dalla sede stradale;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;0;1;1;0;12,63193;41,8726;0;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Prognosi riservata;0;NON DECEDUTO;Non accertato;Esploso
3708388;1;01/03/2018 20:00;Strada Urbana;VIA DEI PIANELLARI;in prossimità;;del civico n.;36;;Veicolo in marcia contro veicolo fermo;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Verticale;Nuvoloso;Scarso;Sufficiente;Sufficiente;0;0;0;3;12,47405;41,90127;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3708388;1;01/03/2018 20:00;Strada Urbana;VIA DEI PIANELLARI;in prossimità;;del civico n.;36;;Veicolo in marcia contro veicolo fermo;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Verticale;Nuvoloso;Scarso;Sufficiente;Sufficiente;0;0;0;3;12,47405;41,90127;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3708388;1;01/03/2018 20:00;Strada Urbana;VIA DEI PIANELLARI;in prossimità;;del civico n.;36;;Veicolo in marcia contro veicolo fermo;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;In cubetti di porfido;Verticale;Nuvoloso;Scarso;Sufficiente;Sufficiente;0;0;0;3;12,47405;41,90127;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3708399;9;01/03/2018 08:50;Strada Urbana;VIA DI TORRE DEL FISCALE;all'intersezione con;VIA COLLE TERRIGNO;VIA COLLE TERRIGNO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;12,54112;41,85685;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;
3708399;9;01/03/2018 08:50;Strada Urbana;VIA DI TORRE DEL FISCALE;all'intersezione con;VIA COLLE TERRIGNO;VIA COLLE TERRIGNO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Bagnato (umidità in atto);Asfaltata;Verticale;Nuvoloso;Scarso;Buona;Ore Diurne;0;0;0;2;12,54112;41,85685;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
3708403;15;01/03/2018 15:10;Strada Urbana;VIA DEL TRULLO;in prossimità;;del civico n.;152;;Tamponamento;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,4357;41,84757;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Utilizzato;
