Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
3118117;2;01/01/2017 07:00;Strada Urbana;VIALE LIEGI;in prossimità;;del civico n.;42;;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;2;12,49667;41,92098;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;
3118127;1;01/01/2017 01:00;Strada Urbana;VIA PARIGI;all'intersezione con;VIA GIUSEPPE ROMITA;VIA GIUSEPPE ROMITA;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;4;12,49622;41,90426;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3118127;1;01/01/2017 01:00;Strada Urbana;VIA PARIGI;all'intersezione con;VIA GIUSEPPE ROMITA;VIA GIUSEPPE ROMITA;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;4;12,49622;41,90426;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3118127;1;01/01/2017 01:00;Strada Urbana;VIA PARIGI;all'intersezione con;VIA GIUSEPPE ROMITA;VIA GIUSEPPE ROMITA;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;4;12,49622;41,90426;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3118127;1;01/01/2017 01:00;Strada Urbana;VIA PARIGI;all'intersezione con;VIA GIUSEPPE ROMITA;VIA GIUSEPPE ROMITA;;;Scontro laterale fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;4;12,49622;41,90426;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3118129;2;01/01/2017 10:30;Strada Urbana;VIA DEL PRATO DELLA SIGNORA;da specificare;;;;svincolo SALARIA;Veicolo in marcia contro ostacolo accidentale;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;1;12,51051;41,9392;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3118137;1;01/01/2017 05:03;Strada Urbana;PIAZZA ALBANIA;all'intersezione semaforizzata con;VIA DI S. PRISCA;VIA DI S. PRISCA;;;Veicolo in marcia contro ostacolo accidentale;Intersezione semaforizzata;Più di due carreggiate;Asciutto;In cubetti di porfido;Verticale ed orizzontale;Sereno;Scarso;Sufficiente;Sufficiente;1;0;0;0;12,4822;41,87993;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;F;Rimandato;0;NON DECEDUTO;Non accertato;
3118187;19;01/01/2017 07:00;Strada Urbana;VIA TRIONFALE;da specificare;;;;pross. V. Quarticciolo Trionfale palo Acea n. 90;Veicolo in marcia contro ostacolo fisso;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Ore Diurne;1;0;0;0;12,42296;41,94088;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Esploso
3118191;2;01/01/2017 16:20;Strada Urbana;LUNGOTEVERE DELLE NAVI;all'intersezione semaforizzata con;PONTE DEL RISORGIMENTO;PONTE DEL RISORGIMENTO;;;Veicolo in marcia contro veicoli fermi;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;5;12,47183;41,9187;-1;1;Autobus di linea;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
3118191;2;01/01/2017 16:20;Strada Urbana;LUNGOTEVERE DELLE NAVI;all'intersezione semaforizzata con;PONTE DEL RISORGIMENTO;PONTE DEL RISORGIMENTO;;;Veicolo in marcia contro veicoli fermi;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;5;12,47183;41,9187;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3118191;2;01/01/2017 16:20;Strada Urbana;LUNGOTEVERE DELLE NAVI;all'intersezione semaforizzata con;PONTE DEL RISORGIMENTO;PONTE DEL RISORGIMENTO;;;Veicolo in marcia contro veicoli fermi;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;5;12,47183;41,9187;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
3118191;2;01/01/2017 16:20;Strada Urbana;LUNGOTEVERE DELLE NAVI;all'intersezione semaforizzata con;PONTE DEL RISORGIMENTO;PONTE DEL RISORGIMENTO;;;Veicolo in marcia contro veicoli fermi;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;5;12,47183;41,9187;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3118191;2;01/01/2017 16:20;Strada Urbana;LUNGOTEVERE DELLE NAVI;all'intersezione semaforizzata con;PONTE DEL RISORGIMENTO;PONTE DEL RISORGIMENTO;;;Veicolo in marcia contro veicoli fermi;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;5;12,47183;41,9187;-1;3;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3118191;2;01/01/2017 16:20;Strada Urbana;LUNGOTEVERE DELLE NAVI;all'intersezione semaforizzata con;PONTE DEL RISORGIMENTO;PONTE DEL RISORGIMENTO;;;Veicolo in marcia contro veicoli fermi;Intersezione semaforizzata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;1;0;0;5;12,47183;41,9187;-1;3;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3118400;9;01/01/2017 19:10;Strada Urbana;VIA DI PORTA FURBA;all'intersezione semaforizzata con;VIA TUSCOLANA;VIA TUSCOLANA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;3;12,53812;41,86914;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3118400;9;01/01/2017 19:10;Strada Urbana;VIA DI PORTA FURBA;all'intersezione semaforizzata con;VIA TUSCOLANA;VIA TUSCOLANA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;3;12,53812;41,86914;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3118400;9;01/01/2017 19:10;Strada Urbana;VIA DI PORTA FURBA;all'intersezione semaforizzata con;VIA TUSCOLANA;VIA TUSCOLANA;;;Scontro laterale fra veicoli in marcia;Intersezione semaforizzata;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;3;12,53812;41,86914;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3118404;15;01/01/2017 13:45;Strada Urbana;VIA DELLA MAGLIANA;in corrispondenza;;del civico n.;866;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;3;12,40118;41,82264;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
3118404;15;01/01/2017 13:45;Strada Urbana;VIA DELLA MAGLIANA;in corrispondenza;;del civico n.;866;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;3;12,40118;41,82264;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3118404;15;01/01/2017 13:45;Strada Urbana;VIA DELLA MAGLIANA;in corrispondenza;;del civico n.;866;;Scontro frontale/laterale SX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Buona;Ore Diurne;0;0;0;3;12,40118;41,82264;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;
3118409;8;01/01/2017 16:30;Strada Urbana;VIA ERMANNO PONTI;da specificare;;;;altezza Via G. Partini;Scontro frontale/laterale DX fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Sufficiente;Ore Diurne;0;0;0;5;12,57141;41,86828;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3118409;8;01/01/2017 16:30;Strada Urbana;VIA ERMANNO PONTI;da specificare;;;;altezza Via G. Partini;Scontro frontale/laterale DX fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Sufficiente;Ore Diurne;0;0;0;5;12,57141;41,86828;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3118409;8;01/01/2017 16:30;Strada Urbana;VIA ERMANNO PONTI;da specificare;;;;altezza Via G. Partini;Scontro frontale/laterale DX fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Sufficiente;Ore Diurne;0;0;0;5;12,57141;41,86828;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3118409;8;01/01/2017 16:30;Strada Urbana;VIA ERMANNO PONTI;da specificare;;;;altezza Via G. Partini;Scontro frontale/laterale DX fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Sufficiente;Ore Diurne;0;0;0;5;12,57141;41,86828;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3118409;8;01/01/2017 16:30;Strada Urbana;VIA ERMANNO PONTI;da specificare;;;;altezza Via G. Partini;Scontro frontale/laterale DX fra veicoli in marcia;Curva a visuale libera;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Sereno;Scarso;Sufficiente;Ore Diurne;0;0;0;5;12,57141;41,86828;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3118419;8;01/01/2017 22:30;Strada Urbana;VIA TIBURTINA;in prossimità;;del civico n.;1300;;Scontro frontale fra veicoli in marcia;Rettilineo;Più di due carreggiate;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nebbia;Normale;Buona;Sufficiente;1;0;0;1;12,61385;41,93611;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
3118419;8;01/01/2017 22:30;Strada Urbana;VIA TIBURTINA;in prossimità;;del civico n.;1300;;Scontro frontale fra veicoli in marcia;Rettilineo;Più di due carreggiate;Bagnato (umidità in atto);Asfaltata;Orizzontale;Nebbia;Normale;Buona;Sufficiente;1;0;0;1;12,61385;41,93611;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3118426;20;01/01/2017 17:45;Strada Urbana;VIALE DELLO STADIO OLIMPICO;da specificare;;;;altezza P.le dello Stadio Olimpico;Tamponamento;Curva senza visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;3;12,45417;41,9299;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
3118426;20;01/01/2017 17:45;Strada Urbana;VIALE DELLO STADIO OLIMPICO;da specificare;;;;altezza P.le dello Stadio Olimpico;Tamponamento;Curva senza visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;3;12,45417;41,9299;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;;Inesploso
3118426;20;01/01/2017 17:45;Strada Urbana;VIALE DELLO STADIO OLIMPICO;da specificare;;;;altezza P.le dello Stadio Olimpico;Tamponamento;Curva senza visuale libera;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Scarso;Buona;Sufficiente;0;0;0;3;12,45417;41,9299;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;Inesploso
3118427;5;01/01/2017 03:30;Strada Urbana;VIA CASILINA;da specificare;;;;altezza via Filarete;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;1;0;0;5;12,53867;41,88133;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3118427;5;01/01/2017 03:30;Strada Urbana;VIA CASILINA;da specificare;;;;altezza via Filarete;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;1;0;0;5;12,53867;41,88133;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3118427;5;01/01/2017 03:30;Strada Urbana;VIA CASILINA;da specificare;;;;altezza via Filarete;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;1;0;0;5;12,53867;41,88133;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3118427;5;01/01/2017 03:30;Strada Urbana;VIA CASILINA;da specificare;;;;altezza via Filarete;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;1;0;0;5;12,53867;41,88133;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
3118427;5;01/01/2017 03:30;Strada Urbana;VIA CASILINA;da specificare;;;;altezza via Filarete;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;1;0;0;5;12,53867;41,88133;-1;3;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3118427;5;01/01/2017 03:30;Strada Urbana;VIA CASILINA;da specificare;;;;altezza via Filarete;Tamponamento Multiplo;Rettilineo;Più di due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Sufficiente;1;0;0;5;12,53867;41,88133;-1;3;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3118435;11;01/01/2017 20:30;Strada Urbana;VIA APPIA ANTICA;in prossimità;;del civico n.;111;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Acciotolata;Orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;2;12,51301;41,85892;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
3118435;11;01/01/2017 20:30;Strada Urbana;VIA APPIA ANTICA;in prossimità;;del civico n.;111;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Acciotolata;Orizzontale;Sereno;Normale;Sufficiente;Sufficiente;0;0;0;2;12,51301;41,85892;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;
3118443;9;02/01/2017 02:45;Strada Urbana;VIA NOCERA UMBRA;all'intersezione semaforizzata con;VIA TUSCOLANA;VIA TUSCOLANA;;;Scontro frontale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;7;12,52878;41,87846;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3118443;9;02/01/2017 02:45;Strada Urbana;VIA NOCERA UMBRA;all'intersezione semaforizzata con;VIA TUSCOLANA;VIA TUSCOLANA;;;Scontro frontale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;7;12,52878;41,87846;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3118443;9;02/01/2017 02:45;Strada Urbana;VIA NOCERA UMBRA;all'intersezione semaforizzata con;VIA TUSCOLANA;VIA TUSCOLANA;;;Scontro frontale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;7;12,52878;41,87846;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3118443;9;02/01/2017 02:45;Strada Urbana;VIA NOCERA UMBRA;all'intersezione semaforizzata con;VIA TUSCOLANA;VIA TUSCOLANA;;;Scontro frontale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;7;12,52878;41,87846;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3118443;9;02/01/2017 02:45;Strada Urbana;VIA NOCERA UMBRA;all'intersezione semaforizzata con;VIA TUSCOLANA;VIA TUSCOLANA;;;Scontro frontale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;7;12,52878;41,87846;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3118443;9;02/01/2017 02:45;Strada Urbana;VIA NOCERA UMBRA;all'intersezione semaforizzata con;VIA TUSCOLANA;VIA TUSCOLANA;;;Scontro frontale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;7;12,52878;41,87846;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3118443;9;02/01/2017 02:45;Strada Urbana;VIA NOCERA UMBRA;all'intersezione semaforizzata con;VIA TUSCOLANA;VIA TUSCOLANA;;;Scontro frontale fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;7;12,52878;41,87846;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3118456;18;01/01/2017 05:45;Strada Urbana;GALLERIA PRINCIPE AMEDEO SAVOIA AOSTA;da specificare;;;;--SOTTOPASSO--;Veicolo in marcia contro ostacolo fisso;Galleria illuminata;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Sereno;Intenso;Buona;Sufficiente;0;0;0;1;12,45932;41,89978;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesistente
