Protocollo;Gruppo;DataOraIncidente;Localizzazione1;STRADA1;Localizzazione2;STRADA2;Strada02;Chilometrica;DaSpecificare;NaturaIncidente;particolaritastrade;TipoStrada;FondoStradale;Pavimentazione;Segnaletica;CondizioneAtmosferica;Traffico;Visibilita;Illuminazione;NUM_FERITI;NUM_RISERVATA;NUM_MORTI;NUM_ILLESI;Longitudine;Latitudine;Confermato;Progressivo;TipoVeicolo;StatoVeicolo;TipoPersona;Sesso;Tipolesione;Deceduto;DecedutoDopo;CinturaCascoUtilizzato;Airbag
3588784;13;07/12/2017 15:00;Strada Urbana;VIA DELLE BALENIERE;all'intersezione con;VIADOTTO ATTICO TABACCHI;VIADOTTO ATTICO TABACCHI;;;Investimento di pedone;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;2;0;0;1;12,27952;41,73826;-1;;;;Pedone;F;Rimandato;0;NON DECEDUTO;;
3588784;13;07/12/2017 15:00;Strada Urbana;VIA DELLE BALENIERE;all'intersezione con;VIADOTTO ATTICO TABACCHI;VIADOTTO ATTICO TABACCHI;;;Investimento di pedone;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;2;0;0;1;12,27952;41,73826;-1;;;;Pedone;F;Rimandato;0;NON DECEDUTO;;
3588784;13;07/12/2017 15:00;Strada Urbana;VIA DELLE BALENIERE;all'intersezione con;VIADOTTO ATTICO TABACCHI;VIADOTTO ATTICO TABACCHI;;;Investimento di pedone;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;2;0;0;1;12,27952;41,73826;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
3588787;20;07/12/2017 15:25;Strada Urbana;VIA FRANCESCO SAVERIO NITTI;in corrispondenza;;del civico n.;32;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,47202;41,94684;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3588787;20;07/12/2017 15:25;Strada Urbana;VIA FRANCESCO SAVERIO NITTI;in corrispondenza;;del civico n.;32;;Scontro frontale/laterale DX fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,47202;41,94684;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3588945;17;07/12/2017 13:20;Strada Urbana;LUNGOTEVERE DELLE ARMI;in prossimità;;del civico n.;20;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,46949;41,91582;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3588945;17;07/12/2017 13:20;Strada Urbana;LUNGOTEVERE DELLE ARMI;in prossimità;;del civico n.;20;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,46949;41,91582;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3588998;18;07/12/2017 15:10;Strada Urbana;VIA GIAMBATTISTA PAGANO;in corrispondenza;;del civico n.;45;;Veicolo in marcia contro veicolo in sosta;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;1;12,42352;41,90091;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3589002;13;07/12/2017 15:50;Strada Urbana;VIALE CARDINAL GINNASI;in corrispondenza;;del civico n.;28;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,28135;41,73256;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3589002;13;07/12/2017 15:50;Strada Urbana;VIALE CARDINAL GINNASI;in corrispondenza;;del civico n.;28;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,28135;41,73256;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3589002;13;07/12/2017 15:50;Strada Urbana;VIALE CARDINAL GINNASI;in corrispondenza;;del civico n.;28;;Scontro laterale fra veicoli in marcia;Rettilineo;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;3;12,28135;41,73256;-1;2;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3589008;18;07/12/2017 15:50;Strada Urbana;VIA LEONE XIII;in corrispondenza;;del civico n.;459;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,43798;41,89227;-1;1;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
3589008;18;07/12/2017 15:50;Strada Urbana;VIA LEONE XIII;in corrispondenza;;del civico n.;459;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Normale;Buona;Ore Diurne;0;0;0;2;12,43798;41,89227;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3589057;10;07/12/2017 17:50;Strada Urbana;VIA ANAGNINA;in prossimità;;del civico n.;470;;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Intenso;Buona;Sufficiente;0;0;0;3;12,62597;41,81029;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3589057;10;07/12/2017 17:50;Strada Urbana;VIA ANAGNINA;in prossimità;;del civico n.;470;;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Intenso;Buona;Sufficiente;0;0;0;3;12,62597;41,81029;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3589057;10;07/12/2017 17:50;Strada Urbana;VIA ANAGNINA;in prossimità;;del civico n.;470;;Tamponamento;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Orizzontale;Nuvoloso;Intenso;Buona;Sufficiente;0;0;0;3;12,62597;41,81029;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3589074;2;07/12/2017 15:55;Strada Urbana;VIA TANARO;all'intersezione con;VIA ARNO;VIA ARNO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;2;12,50152;41,91814;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;;
3589074;2;07/12/2017 15:55;Strada Urbana;VIA TANARO;all'intersezione con;VIA ARNO;VIA ARNO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale ed orizzontale;Sereno;Scarso;Buona;Ore Diurne;0;0;0;2;12,50152;41,91814;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3589079;13;07/12/2017 15:55;Strada Urbana;VIALE DELLA PINETA DI OSTIA;all'intersezione con;VIA S. QUIRIACO;VIA S. QUIRIACO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,28331;41,72861;-1;1;Autocarro inferiore 35 q.;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3589079;13;07/12/2017 15:55;Strada Urbana;VIALE DELLA PINETA DI OSTIA;all'intersezione con;VIA S. QUIRIACO;VIA S. QUIRIACO;;;Scontro frontale/laterale DX fra veicoli in marcia;Incrocio;Una carreggiata a doppio senso;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;0;0;0;2;12,28331;41,72861;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3589082;9;07/12/2017 07:50;Strada Urbana;VIA VETURIA;all'intersezione con;VIA TARQUINIO PRISCO;VIA TARQUINIO PRISCO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;12,52339;41,87756;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3589082;9;07/12/2017 07:50;Strada Urbana;VIA VETURIA;all'intersezione con;VIA TARQUINIO PRISCO;VIA TARQUINIO PRISCO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;12,52339;41,87756;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3589082;9;07/12/2017 07:50;Strada Urbana;VIA VETURIA;all'intersezione con;VIA TARQUINIO PRISCO;VIA TARQUINIO PRISCO;;;Scontro frontale/laterale SX fra veicoli in marcia;Incrocio;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;2;12,52339;41,87756;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
3589084;9;07/12/2017 12:30;Strada Urbana;VIA TUSCOLANA;da specificare;;;;fronte civico 692;Scontro laterale fra veicoli in marcia;Strettoia;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12,54222;41,86605;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;;
3589084;9;07/12/2017 12:30;Strada Urbana;VIA TUSCOLANA;da specificare;;;;fronte civico 692;Scontro laterale fra veicoli in marcia;Strettoia;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;1;0;0;1;12,54222;41,86605;-1;2;Motociclo a solo;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;
3589087;7;07/12/2017 17:10;Strada Urbana;VIALE GIORGIO DE CHIRICO;in prossimità;;del palo luce n.;14;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;5;0;0;0;12,5874;41,89873;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Esploso
3589087;7;07/12/2017 17:10;Strada Urbana;VIALE GIORGIO DE CHIRICO;in prossimità;;del palo luce n.;14;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;5;0;0;0;12,5874;41,89873;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Rimandato;0;NON DECEDUTO;Non accertato;Inesploso
3589087;7;07/12/2017 17:10;Strada Urbana;VIALE GIORGIO DE CHIRICO;in prossimità;;del palo luce n.;14;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;5;0;0;0;12,5874;41,89873;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;;
3589087;7;07/12/2017 17:10;Strada Urbana;VIALE GIORGIO DE CHIRICO;in prossimità;;del palo luce n.;14;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;5;0;0;0;12,5874;41,89873;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;;
3589087;7;07/12/2017 17:10;Strada Urbana;VIALE GIORGIO DE CHIRICO;in prossimità;;del palo luce n.;14;;Scontro laterale fra veicoli in marcia;Rettilineo;Due carreggiate;Asciutto;Asfaltata;Verticale ed orizzontale;Nuvoloso;Normale;Buona;Ore Diurne;5;0;0;0;12,5874;41,89873;-1;2;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Rimandato;0;NON DECEDUTO;;
3589575;19;07/12/2017 17:45;Strada Urbana;VIA DEI BRUNO;da specificare;;;;alt. civ. 3;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;Sufficiente;1;0;1;1;12,41458;41,92914;-1;;;;Pedone;F;Deceduto durante prime cure;-1;;;
3589575;19;07/12/2017 17:45;Strada Urbana;VIA DEI BRUNO;da specificare;;;;alt. civ. 3;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;Sufficiente;1;0;1;1;12,41458;41,92914;-1;;;;Pedone;F;Rimandato;0;NON DECEDUTO;;
3589575;19;07/12/2017 17:45;Strada Urbana;VIA DEI BRUNO;da specificare;;;;alt. civ. 3;Investimento di pedone;Rettilineo;Una carreggiata a senso unico di marcia;Asciutto;Asfaltata;Verticale;Sereno;Normale;Buona;Sufficiente;1;0;1;1;12,41458;41,92914;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;
3589699;23;08/12/2017 01:00;Strada Urbana;VIA PINDARO;in prossimità;;del civico n.;38;;Scontro laterale fra veicoli in marcia;Pianeggiante;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Scarso;Sufficiente;Sufficiente;0;0;0;6;12,36644;41,75731;-1;1;Autovettura privata;In marcia / fermata / arresto;Conducente;M;Illeso;0;;Non accertato;Inesploso
3589699;23;08/12/2017 01:00;Strada Urbana;VIA PINDARO;in prossimità;;del civico n.;38;;Scontro laterale fra veicoli in marcia;Pianeggiante;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Scarso;Sufficiente;Sufficiente;0;0;0;6;12,36644;41,75731;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;F;Illeso;0;;Non accertato;Inesploso
3589699;23;08/12/2017 01:00;Strada Urbana;VIA PINDARO;in prossimità;;del civico n.;38;;Scontro laterale fra veicoli in marcia;Pianeggiante;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Scarso;Sufficiente;Sufficiente;0;0;0;6;12,36644;41,75731;-1;1;Autovettura privata;In marcia / fermata / arresto;Passeggero;M;Illeso;0;;Non accertato;Inesploso
3589699;23;08/12/2017 01:00;Strada Urbana;VIA PINDARO;in prossimità;;del civico n.;38;;Scontro laterale fra veicoli in marcia;Pianeggiante;Una carreggiata a doppio senso;Asciutto;Asfaltata;Assente;Nuvoloso;Scarso;Sufficiente;Sufficiente;0;0;0;6;12,36644;41,75731;-1;2;Autovettura privata;In marcia / fermata / arresto;Conducente;F;Illeso;0;;Non accertato;Inesploso
