COUNTRY_ISO3;Country;Sex;Age;15 to 19;15 to 24;15 to 64;20 to 24;25 to 29;25 to 34;25 to 39;25 to 54;25 to 64;30 to 34;35 to 39;35 to 44;40 to 44;40 to 49;45 to 49;45 to 54;50 to 54;55 to 59;55 to 64;60 to 64;65 to 69;65+;70 to 74;70+;75+;Total;75 to 79+;80+;Total
KOR;Korea;All persons;15 to 19;8.85709535062184;30.4953231456762;68.7042794545393;51.6279978457807;76.6811211737554;77.2061041702396;0;78.8078733507798;76.3490617643107;77.6873313925962;76.4608119061773;78.2119137442534;79.8819582912991;0;82.0036429216167;80.6935935885019;79.356484579401;72.7952221236915;68.0159944849486;61.5353220106381;46.1268525125291;31.4582577495358;33.2801140649071;0;18.4872761100049;1480.2424608718231;0;0;1480.2424608718231
LUX;Luxembourg;All persons;15 to 19;1.79880454193181;28.5355954332873;69.9659679185372;43.529445127235;87.2686841479334;90.2663143680102;0;87.1636387883437;77.8940493587738;93.1483720116564;90.842939374573;90.4505754593684;90.0495330382792;0;89.334471651376;85.7703896454654;82.2067986104858;59.1515147791766;40.3936393573893;13.8488886177486;0;0;0;0;0;1339.5692219656385;0;0;1339.5692219656385
MEX;Mexico;All persons;15 to 19;30.0305338813636;44.2205292900718;63.6156565038483;59.9718246429516;72.6716085252996;73.5350114864445;0;73.6821637276174;70.7233315742435;74.4426593850401;74.954434918954;75.1683000068172;75.3862401423008;0;74.4464049817929;72.055952525502;69.4142744234875;61.895387880821;56.1065566612143;48.9656276145345;39.1569706073949;27.228600658696;29.5005314319152;0;15.3251462167764;1401.8823735030908;0;0;1401.8823735030908
NLD;Netherlands;All persons;15 to 19;60.9739213819073;68.193480963366;79.667988491638;75.1353386010573;87.4894804238939;87.7814119103906;87.7395245787571;86.9450408250684;82.3240637634285;88.0907557319936;87.6524666056478;87.3286003411156;87.0302114033751;87.2920896964278;87.5157327752496;85.945010607942;84.3695789400003;77.5885641712362;68.3655521479817;58.1056642963567;13.8184302952434;7.05529613263516;6.15040153677924;0;1.96463642479313;1772.6955968500909;0;0;1772.6955968500909
NZL;New Zealand;All persons;15 to 19;45.7034942411159;62.5638710981792;79.8542328710886;77.9695130971713;84.0011830316835;84.604473108801;0;86.4718305766839;84.659397874153;85.2872021467174;85.3799084796834;86.9806108547609;88.4628217708021;0;88.7871085483292;87.8816606161582;86.9730557957089;82.6086914797081;78.5818167969885;73.9436636258734;43.1788654649335;23.3715318322328;22.3942825653307;0;6.69440234643503;1685.9383486286904;0;0;1685.9383486286904
NOR;Norway;All persons;15 to 19;39.7965458787418;55.2643386194894;78.178958241387;69.8805695024057;83.7527337793774;85.0841765325094;0;86.4309234471185;83.709245121717;86.4627533386757;88.6436222428204;88.5995754566861;88.5581628185241;0;86.8908927959723;85.6414508491736;84.2861240482544;81.1871874859525;74.1213021445795;66.4507333544067;28.2616547030098;18.8837766025775;7.25806478694373;0;0;1608.6319975766;0;0;1608.6319975766
POL;Poland;All persons;15 to 19;6.57175363891265;34.5085544042145;68.8090427598177;57.7712459501291;84.4873356274791;85.3565861451419;0;84.9231506804107;75.4558313863621;86.1325026745761;86.9137372140378;87.0887120199131;87.2801066553476;0;84.9081830981994;81.7649624042745;78.6846770782379;64.6774480342757;48.2791978295516;31.7281493348046;9.86388578798279;4.87762534846035;3.88353937044603;0;0;1368.9001706255242;2.12621423878591;0.384118412297812;1368.9001706255242
PRT;Portugal;All persons;15 to 19;9.96065783143142;33.1633578365511;73.7271054107329;57.2356215213358;86.2684936409232;89.3510665071466;0;89.1262823023129;81.6803837930429;92.0792076282641;92.9638092858751;92.1826633507277;91.4632657748294;0;88.7062579522584;85.8117506167898;82.9206924104163;71.8679436444368;58.474201222152;43.9091742085457;19.5536308494164;11.0601638360803;11.60625888389;0;5.9593849066108;1485.9773604857633;0;0;1485.9773604857633
SVK;Slovak Republic;All persons;15 to 19;7.23190260235902;32.4082362298176;71.8371619659021;52.9807247620448;83.5050284227854;83.5508929223394;0;87.549702716651;79.7361907877223;83.5932887186527;88.3212882730955;89.931286988173;91.6906774292873;0;90.8464216699206;89.3161825452414;87.8496195047541;78.4798813590466;53.8762296570302;28.596555598047;5.68261291271426;2.66858520673902;2.2192940505449;0;0.25517146398082;1412.196004965294;0;0;1412.196004965294
ESP;Spain;All persons;15 to 19;13.7287708174705;36.9434709337603;75.3599521584067;54.940717661866;85.0762347506118;87.724398899449;0;87.4125120771329;81.249519839535;89.940336004568;91.0244826680583;90.3103660153206;89.6254039498929;0;86.4736141988114;84.0761766868851;81.5179091946445;71.9511366840474;59.1598203669312;43.8542460124318;5.53607417307098;1.96299815601243;1.29905417898344;0;0.243674348261959;1437.8733734241302;0;0;1437.8733734241302
