COUNTRY_ISO3;Country;Sex;Age;15 to 19;15 to 24;15 to 64;20 to 24;25 to 29;25 to 34;25 to 39;25 to 54;25 to 64;30 to 34;35 to 39;35 to 44;40 to 44;40 to 49;45 to 49;45 to 54;50 to 54;55 to 59;55 to 64;60 to 64;65 to 69;65+;70 to 74;70+;75+;Total;75 to 79+;80+;Total
IRL;Ireland;Men;15 to 19;19.1790038917098;41.494554895742;77.7204165573687;69.6686509142893;84.8201449826467;87.5245622666027;0;89.1618061322998;85.5941898474442;89.7836609220014;92.8997324088078;91.8401326032379;90.728095283932;0;88.5486837355795;87.6685924027207;86.6981743647821;80.6354052218532;71.5437347279494;61.1734258778658;27.272726086249;16.8786523698667;16.3449174797518;0;7.66456256361412;1600.4250657380453;0;0;1600.4250657380453
ITA;Italy;Men;15 to 19;8.06416187553534;30.2301819760641;74.7819312887975;51.3821048684141;76.4947553857264;82.1705930009664;0;88.2256150857065;83.098624422024;87.4604216313149;90.7767957236686;91.2415470814791;91.6396646074143;0;90.5424358102756;89.7747938432243;88.9757865064674;80.0486189906249;65.8877113414885;49.8089209635764;13.6286457017351;6.7482302536493;6.20793474348855;0;0;1470.9325460538012;4.06035761010128;1.18117036912762;1470.9325460538012
JPN;Japan;Men;15 to 19;17.3202614379085;44.5859872611465;85.3918007265179;70.4968944099379;93.9393939393939;94.6915351506456;0;95.5138662316476;93.3353998760074;95.3678474114441;95.8536585365854;96.1111111111111;96.3265306122449;0;96.0698689956332;95.5555555555556;94.9622166246851;93.2975871313673;86.4341085271318;80.0498753117207;54.786150712831;31.6566063044936;33.0434782608696;0;13.587786259542;1799.1820105661568;0;0;1799.1820105661568
KOR;Korea;Men;15 to 19;8.10633848139634;26.3282652367259;78.9008416570854;45.8447286454647;78.2275067351711;85.3853982140814;0;91.0673002103144;88.9779572647179;92.0645023154638;94.3028132736046;94.4810457693746;94.6515286412837;0;93.8543050368486;92.6650419806504;91.4569079186306;86.7555307430521;81.6708984043022;74.6400509168307;58.1876873071346;42.1542450226726;42.8879844219667;0;26.0254988594112;1716.3454843163495;0;0;1716.3454843163495
LUX;Luxembourg;Men;15 to 19;3.47315635479305;28.846535260556;75.0513776410146;42.198996511299;90.429142929364;95.1999576056958;0;93.0776765742513;84.0884120207616;100;100;100;100;0;100;97.5239127391073;95.0985259024267;68.2665999163079;47.6579215468783;22.730244536261;0;0;0;0;0;1472.2894734554818;0;0;1472.2894734554818
MEX;Mexico;Men;15 to 19;40.2156221510623;57.2224058782524;81.8455707253298;76.995906091994;92.4861518722855;93.9350032499377;0;94.2186191680809;91.49043975852;95.4830855188264;95.7770534655309;95.6896698302366;95.6008646584141;0;94.354270677782;92.7845077411245;91.0355254145432;84.9764617590218;77.7746321613245;69.0346429294127;57.4533639056723;41.9079796341666;45.3926624829137;0;25.2447687643928;1846.3594214543198;0;0;1846.3594214543198
NLD;Netherlands;Men;15 to 19;59.055726882314;67.2196793250797;84.3515047422702;75.15037579644;89.4345277291038;91.2672567882524;91.9267960210734;91.7265866566244;88.3821607193479;93.2159812454516;93.3092177585198;92.6876276411055;92.1135593631142;92.2225988986873;92.3149474913476;91.3200749620576;90.3241067390267;86.2482815547931;78.2478943947811;69.3249154857471;20.0908723678891;11.4450030640575;9.81295719623159;0;4.12870677051279;1894.6190844805674;0;0;1894.6190844805674
NZL;New Zealand;Men;15 to 19;45.6215551508971;64.9433620501112;84.9673619419432;82.375688710924;91.3997574069834;92.9577416482432;0;92.8948231004705;90.9255878014561;94.7844186093768;94.2771086370604;94.0471869847736;93.8332164397256;0;92.7718794195974;91.7821762191974;90.8015766880988;86.999294187195;84.3350854883387;81.2752234923033;50.84294588625;29.1507024646292;27.6885047508364;0;9.6989967805059;1819.0410047640166;0;0;1819.0410047640166
NOR;Norway;Men;15 to 19;38.1264900307124;55.0695225236869;80.2997599178272;71.0585554721401;85.6531035257359;87.5577256644703;0;88.8698147756854;86.4496527164232;89.5201272934788;91.7415731408623;91.4075272237854;91.0922559018583;0;88.9865576395647;87.6679195774488;86.2416075594839;85.0958599882459;77.7885554673997;69.7831959155035;35.647141991566;24.5443492419676;10.405156859581;0;0;1669.896854299492;0;0;1669.896854299492
POL;Poland;Men;15 to 19;7.6294714513614;39.7903128960941;75.6838113450964;66.6256259454989;92.4588539459161;93.0886074325984;0;90.7716418207765;82.8665140186378;93.6533189282369;93.563084030385;93.1570078959565;92.7108624634893;0;87.9339036427023;84.9063471378964;81.896425161005;71.6470204801924;58.6300005352436;45.0723270190147;15.2484289412511;8.27343377043377;6.32124225765676;0;0;1516.2197560798056;3.48437657984486;1.17559453213754;1516.2197560798056
PRT;Portugal;Men;15 to 19;10.9982485529003;35.0107450267797;77.1542399121205;60.1319172386523;85.4414408915752;89.3978380868908;0;91.8794407431423;85.937149072489;92.9927963175455;94.4053943528154;94.6380320235066;94.853132672529;0;92.7697442828976;91.0485220760974;89.317673347052;80.0715954465444;66.9588334174967;52.4860055757633;26.666666113812;17.1314294720012;17.2911963936438;0;10.5067060595584;1585.2842075780381;0;0;1585.2842075780381
SVK;Slovak Republic;Men;15 to 19;8.79084160243118;39.7508848408222;78.2625275864946;65.1850907204283;94.0972040907878;94.5392563081368;0;93.5120020167946;86.1423567817306;94.9449507403834;95.5868697699344;95.1448715667088;94.6567612075009;0;91.4103460647779;90.2476046166476;89.1167968515211;81.8466232965211;60.1259649293832;36.9432700526292;7.11467589016365;3.77801869525141;2.94555180142947;0;0.409995322151936;1540.7095482248121;0;0;1540.7095482248121
ESP;Spain;Men;15 to 19;15.3543660338931;38.946924340267;80.5028600580672;57.456494109009;87.2527392870372;91.2091157501714;0;92.4675669299711;87.0229691005587;94.5329822429744;95.3206545985572;94.8650650604208;94.4307190435823;0;92.1864461919979;90.8422831034396;89.3901769159484;81.1444349256822;66.9866118787399;49.8325725116799;6.47806975265132;2.53366818604747;1.79089981870891;0;0.373536671444733;1541.1733725201914;0;0;1541.1733725201914
SWE;Sweden;Men;15 to 19;29.4485295520109;54.0307883638562;83.8515189242843;74.1644055693247;88.1099273996585;90.7995315121133;0;93.2660437099101;90.8775343351914;93.761584875533;95.4254580833848;95.3618639637988;95.3016047260342;0;94.0895504737968;93.762154960775;93.4332869042164;89.9863266703289;82.5707276576928;74.8214265278408;25.9065551375542;19.6340343544272;12.7069692813695;0;0;1720.1172299374898;0;0;1720.1172299374898
CHE;Switzerland;Men;15 to 19;57.893372249809;67.7741972370828;88.1593947271494;76.7954538819583;92.8144543686454;94.8663542478264;0;95.5383393389341;92.2508582419571;96.9406785913083;96.6588694685925;96.7755878094302;96.8902878659461;0;95.7163677471462;95.055682252926;94.4325549495658;90.136887736919;80.7079805129049;69.4393601628836;29.324118360896;16.9285179036188;18.2334928704592;0;0;1808.7867428474874;11.516512503168;4.93882222005429;1808.7867428474874
TUR;Turkey;Men;15 to 19;37.1057513914657;54.2756539235412;77.5937726561606;74.6153846153846;91.4257555847569;93.3815261044177;0;90.8200225639808;84.4637652521859;95.2530650738761;94.913112164297;94.5622895622896;94.1621621621622;0;90.5837239028547;82.6561163387511;74.6672391584371;60.0437876299945;52.9982363315697;44.8253968253968;31.8181818181818;19.9078993978038;19.4484760522496;0;8.53432282003711;1612.023949976022;0;0;1612.023949976022
GBR;United Kingdom;Men;15 to 19;41.9931869416162;62.6719630823459;83.3611216765435;77.4501201705231;92.7397891109889;93.4953975000364;0;92.2968843053214;87.9112406157906;94.2788142342914;93.7989909004335;93.1829365336527;92.5659769548752;0;91.4846850596791;90.3180644576516;89.1534588587908;80.7113530623101;72.4688970273928;62.929751012628;26.0499273677843;14.3751693268884;14.4415633610424;0;4.84254371421448;1691.040364290521;0;0;1691.040364290521
USA;United States;Men;15 to 19;35.3510324483776;56.5248812719389;78.7877288471054;72.992566761494;87.2876761835924;88.7812340642529;0;88.539256766595;84.0679252675139;90.3551366276302;90.7847444089457;90.637011223287;90.4812045909234;0;88.217314139223;86.3125392000772;84.4874822862541;77.3704650942503;70.1565409976343;61.9763694951665;36.9085575819411;23.9742633345766;23.780487804878;0;0;1670.2174053043063;15.3080441216034;8.75390799464046;1670.2174053043063
OECD;OECD countries;Men;15 to 19;30.0772685603597;50.8946415897437;79.9736336553588;70.2587248560009;88.5571608944606;90.7067399221151;0;91.3486266495529;86.8366879093443;92.8540863998402;93.5397082531363;93.4580497434626;93.3774518305531;0;91.6553905084883;89.8735955931301;88.0773372335432;81.016136494457;71.401207138146;60.6023039117086;32.9941164654821;19.885077628238;19.986242353138;8.75036200865874;10.2721830530462;1689.1666433278729;9.59773242285326;5.2574495311519;1689.1666433278729
ISR;Israel;Men;15 to 19;28.6270690029908;48.9657612930042;75.6427956029425;71.7957304959707;80.0779881600918;83.7046510712025;0;86.9087564629885;84.861522036074;87.3589345573415;90.1067894001923;90.1534390527238;90.2023482510644;0;88.3777878075241;87.0787862305376;85.6505669848616;79.8268669133634;76.7942311125324;73.4953475374539;52.5391201817936;29.5431145633284;27.793362191012;0;9.68890677287155;1667.415130437605;0;0;1667.415130437605
CHL;Chile;Men;15 to 19;16.3223668034676;39.2337826356124;77.3512464654309;62.0906484724604;84.6587157810544;87.978811813811;0;91.4254819294447;89.8603886188657;92.0755222116313;94.3492355705309;94.0278357501437;93.7529510726152;0;92.9921785810647;92.5022703113761;92.0606930799996;88.4042218321341;84.8284497861877;80.4317499331804;60.2379013201164;38.2851321906134;39.8896769483065;0;0;1771.8429517348045;25.2289290936208;11.3174636118891;1771.8429517348045
SVN;Slovenia;Men;15 to 19;9.66766476300485;36.8456864818713;74.522787347906;60.6229493646967;88.1329237530487;92.1334147071853;0;91.9666137551164;80.9234199532265;95.7982865630752;95.0664972630952;94.5789242181228;94.0418947806466;0;92.1367349431059;88.9743429119516;85.7014428033;66.3311827653682;47.079829983802;24.7779386074829;6.0418358971436;4.38571987497291;5.36354012760726;0;0;1459.5214951537112;1.87232754521296;0;1459.5214951537112
ZAF;South Africa;Men;15 to 19;7.20023720948468;29.2528796671623;65.3618955158403;50.845881331991;78.6005472066286;81.4169542447461;0;83.630621590744;79.8104516592373;84.4671076857648;87.7974582262865;87.3206542805571;86.7676889526105;0;85.0989909136264;82.202181032725;78.6843746518269;67.3782992154281;53.2422336956454;34.298961311958;15.0519956841973;10.9316429527043;0;7.64425188114047;0;1381.5118517561982;0;0;1381.5118517561982
EST;Estonia;Men;15 to 19;15.160643207563;48.1191470448726;81.7334896354486;74.7481341523661;92.5708442448283;93.9627870479489;0;93.3481605495772;88.2872841529654;95.4447302536364;94.6208281512362;94.4956415948492;94.3708344885702;0;92.7541027022251;91.3617726506298;89.9573732052205;79.3588731926372;70.1748258368528;59.8661652721221;29.4031292345488;24.6686888424274;17.6195916195759;0;0;1673.4188397462117;0;0;1673.4188397462117
RUS;Russian Federation;Men;15 to 19;10.8512705483506;41.8212772313248;79.8243882051246;64.6166395887378;95.7240700006229;95.8704452743156;0;94.4381801350364;87.5264338454595;96.024986030062;95.4711798531104;95.1872174864896;94.8790699886134;0;93.6473182060125;91.7325042681139;90.0843454223191;79.5842072110659;61.7222524843717;39.3580107358528;0;0;0;0;0;1560.23157027544;0;0;1560.23157027544
LVA;Latvia;Men;15 to 19;5.90199059685912;43.2504885216104;78.7700252242955;69.337250127003;90.7316548723406;92.1881770630566;0;90.2367206658647;85.5153112638398;93.692743639865;96.6631092144195;93.6154975374471;90.783181373821;0;90.6937770045966;86.433761858307;82.2057287408159;79.5940237596482;69.4490953425432;55.3453595406692;21.0042714898652;10.3799311309286;11.1187466066585;0;0;1571.1393586136703;0;0;1571.1393586136703
COL;Colombia;Men;15 to 24;39.7099398227616;61.3308418239593;85.4150346976616;85.1557747581263;95.5631559930794;96.3131038510811;0;96.2740723935394;94.4752488085245;97.1160760652163;97.2196489009997;97.0305873612879;96.8224630190744;0;96.4326236832117;95.3975753087287;94.3409918057212;90.9333908817134;85.0956173006264;78.0457703563876;62.5207160554496;44.3546402124194;48.0480763261426;0;0;1949.8479132469586;33.8379247541714;16.0877459836982;1949.8479132469586
