COUNTRY_ISO3;Country;Sex;Age;15 to 19;15 to 24;15 to 64;20 to 24;25 to 29;25 to 34;25 to 39;25 to 54;25 to 64;30 to 34;35 to 39;35 to 44;40 to 44;40 to 49;45 to 49;45 to 54;50 to 54;55 to 59;55 to 64;60 to 64;65 to 69;65+;70 to 74;70+;75+;Total;75 to 79+;80+;Total
HUN;Hungary;Women;15 to 19;10.3448277988275;32.4594250666453;52.6182176825569;50.5932822036141;61.0636018888276;63.5874185309752;0;70.4797875569694;57.8357788856616;66.4354649752358;75.2626517996869;77.4445845469298;79.2663417691206;0;75.4885375571625;70.5532553628154;64.8565847006401;20.3810083181161;13.2716042879543;5.01930506041043;2.49917791848671;1.81465823459858;1.02466794978509;0;0;1043.3797613026813;0;0;1043.3797613026813
ISL;Iceland;Women;15 to 19;65.61050241832;73.2022556015769;83.3030251043632;80.964876867178;80.1218743433494;85.4330914217094;0;88.1546753661218;86.3063089797614;90.6798131811105;85.4797861363849;87.7221011861535;90.1140684410646;0;91.4671163575042;91.8343979751717;92.2587349006364;80.171994158689;76.8237220301983;72.5522666114676;37.9531343881434;22.585785615638;5.2262443438914;0;0;1722.7691786995388;0;0;1722.7691786995388
IRL;Ireland;Women;15 to 19;29.5255924996478;49.1740786670062;56.3301148150588;69.5342811235364;81.9763424655294;76.549295808228;0;65.0837976752026;58.7038979183511;70.990731509377;64.7431380350697;63.7994126148403;62.7765035245939;0;57.286428912734;52.4739563715196;47.2972966529228;34.8379627892183;27.5712517683745;19.2000005245209;6.50529487143446;2.93874169168976;2.62295085875714;0;1.04803497614298;1096.4918898139913;0;0;1096.4918898139913
ITA;Italy;Women;15 to 19;14.9153820957448;34.2835654542916;46.2999759198747;50.1840249502522;61.8063338885527;62.9817822195382;0;57.931866127303;48.8082793785858;64.082521761761;63.0056788793392;61.7335206255295;60.3052650370887;0;53.9070960751559;47.6914438551897;41.6186149243426;24.2598806204137;16.0599205765133;8.01802199593775;2.76174723668783;1.55564324013364;1.44569637576517;0;0.89283714734233;896.1105319998894;0;0;896.1105319998894
JPN;Japan;Women;15 to 19;16.6212534059946;46.6413181242079;59.5779220779221;72.7488151658768;69.9386503067484;63.9219934994583;0;66.4925373134328;62.4751632131706;57.1428571428571;61.4035087719298;65.3113087674714;69.3298969072165;0;71.840354767184;69.8969072164948;68.2080924855491;58.7443946188341;49.7034400948992;39.5465994962217;0;14.3981117230527;0;0;0;1182.5281152471873;0;0;1182.5281152471873
KOR;Korea;Women;15 to 19;12.577018700681;37.0064550833782;52.0430211363664;61.2056965413856;55.9185024108916;52.4091636606866;0;57.7944142103373;56.3934757910136;48.8240691553581;59.3691756272402;61.5335416102925;63.8294636520328;0;64.8721867185329;60.6095457159287;55.3597399264266;51.2627986348123;48.7518207845698;46.0845245494096;35.3709508881923;22.8140511645666;21.9286435543588;0;10.4568942072342;1133.9387019828928;0;0;1133.9387019828928
LUX;Luxembourg;Women;15 to 19;8.56358589535615;30.5615707461363;51.6755163045852;51.0483728879749;79.0739353592274;75.6936009851318;0;64.8599114687204;55.9664030500341;72.8106790100749;63.2688844042636;64.0465788268263;64.9040823950354;0;57.8940742535332;52.7815143259213;46.953823500586;20.8905631696567;16.7961814860607;12.4987515777049;2.64045273443912;1.16925148535487;1.02342702761242;0;0.203192010604082;978.0668775063034;0;0;978.0668775063034
MEX;Mexico;Women;15 to 19;30.3142557017731;36.2949753924325;40.9944760800542;42.9899556077834;46.4819936762669;46.3038531897825;0;45.3684174905358;43.1485287822422;46.1065688318138;47.3724753679863;47.660884584467;47.9918758672606;0;43.0469064011817;40.1682337761623;36.553198496406;32.1696586606693;27.9850876577978;23.0696576169887;20.2407350744196;14.2325002157612;15.2236239485303;0;8.24974285956059;859.706806377254;0;0;859.706806377254
NLD;Netherlands;Women;15 to 19;60.8888888888889;69.9566160520607;65.237915407855;78.6016949152542;82.5088339222615;79.7185430463576;77.8197517539126;72.7247347850363;64.2432556012803;77.2585669781931;74.2635658914729;74.0176423416199;73.7541528239203;71.7241379310345;69.5340501792115;63.7976929902396;58.1722319859402;38.5882352941176;25.8838383838384;11.1716621253406;2.78637770897833;1.45672664952871;1.91082802547771;0;0.377358490566038;1403.8396663995254;0;0;1403.8396663995254
NZL;New Zealand;Women;15 to 19;52.721846113128;59.5019147733516;67.1695460634758;66.6666684202049;69.4805141501592;67.413791952462;0;73.4339986472292;69.1348331441182;65.5217990808444;71.8476908032076;75.3406891680172;79.1216238124951;0;82.2307715049157;78.0761546744612;73.5564878296154;59.6133183242817;47.7725669280368;33.5483870967742;10.2409639073346;4.44726810464534;4.21393820499639;0;1.01851851989826;1326.868065127758;0;0;1326.868065127758
