COUNTRY_ISO3;Country;Sex;Age;15 to 19;15 to 24;15 to 64;20 to 24;25 to 29;25 to 34;25 to 39;25 to 54;25 to 64;30 to 34;35 to 39;35 to 44;40 to 44;40 to 49;45 to 49;45 to 54;50 to 54;55 to 59;55 to 64;60 to 64;65 to 69;65+;70 to 74;70+;75+;Total;75 to 79+;80+;Total
HUN;Hungary;Women;15 to 19;3.1349067582624;21.9549647479533;56.2696388459904;39.6295084600222;66.6770597748815;66.0961377089329;0;74.5602369019467;63.3251495834971;65.6061040574819;75.0644007745584;78.5075848309292;82.3243867901592;0;82.6732662107159;79.1082980849726;75.7264439597143;50.5113488054184;31.7148195313478;9.97980884219288;3.61364390027214;2.44698195810723;1.09546161402763;0;0;1127.671134674139;0;0;1127.671134674139
ISL;Iceland;Women;15 to 19;74.7528991918166;76.4773957365779;82.669234676093;77.8895881192568;73.6295538786886;78.6563033754796;0;85.339569584063;84.1998370052011;83.9432394233167;87.5856332168629;90.0339268989614;92.5272282263081;0;87.7928913485075;87.5757283262791;87.3477094032361;85.4027797856741;79.80648639772;73.0495071577156;40.6635857432904;27.7897115687057;10.7877205099305;0;0;1723.0907550361096;0;0;1723.0907550361096
IRL;Ireland;Women;15 to 19;15.7968964290883;43.1678024253798;62.3138671284935;66.5063140464262;78.4363814915642;77.4276848858265;0;71.9204508329039;67.084512216959;76.3968654463248;69.8545847241261;68.7444610821091;67.5015674416992;0;70.4365074659581;68.2105263492517;65.6950679757369;56.1976535442786;45.4384401252018;33.3646611756538;11.5712552545597;4.5777149369584;3.32326306510824;0;0.898876440212521;1231.6765672672127;0;0;1231.6765672672127
ITA;Italy;Women;15 to 19;6.24987989232862;23.1210607649936;51.0731841411543;39.1502563315056;60.9183304514651;64.5188714157612;0;64.4864158363047;55.9538485775963;67.4946772909346;68.175262956908;67.4531804283799;66.758100111504;0;64.270466808333;61.206333252782;57.723264391546;41.728878609711;26.8901246721819;12.1689634608239;3.6248761678939;1.30720303140137;1.20448188426283;0;0.291543783119548;982.107055141142;0;0;982.107055141142
JPN;Japan;Women;15 to 19;15.5932203389831;44;63.151364764268;69.3939393939394;77.0718232044199;72.1502590673575;0;71.5738104920699;66.6666666666666;67.8048780487805;66.1795407098121;68.7224669603524;71.5617715617716;0;75.7575757575758;74.3260590500642;72.845953002611;63.265306122449;53.9112050739958;45.7425742574257;27.3781902552204;13.2659131469363;16.0427807486631;0;5.13698630136986;1298.478022974111;0;0;1298.478022974111
KOR;Korea;Women;15 to 19;8.53199498117942;30.4473768908915;54.5019375427399;53.536021150033;69.7916666666666;62.1044089802542;0;62.1623895666807;59.6773076656741;54.6182594767752;55.8865929841422;60.8957380207079;65.9266409266409;0;65.5635491606715;63.5192069392813;61.3333333333333;53.3660589060309;48.1220657276995;41.5044247787611;32.3092170465808;21.6791979949875;25.7882882882883;0;10.5791505791506;1160.745502631278;0;0;1160.745502631278
LUX;Luxembourg;Women;15 to 19;6.2568448507316;22.6520150829025;60.2845278673625;39.0260220394052;81.1386455307542;82.1666553779316;0;76.3936077988112;68.0596619220491;83.130713568552;78.666686452123;76.9608392505127;75.3309884508174;0;75.58657068321;70.2377093854353;64.0960249203074;46.2681809736589;31.9615668845929;14.7053324928648;2.82595829129923;1.86678645780789;2.79493880740626;0;0.214377306442207;1160.1865698170275;0;0;1160.1865698170275
MEX;Mexico;Women;15 to 19;22.6095127810212;33.2995697383683;45.6397290427222;45.6507361377766;52.997009845075;52.8572092334288;0;53.2123714456574;50.4651200313829;52.7130642155604;54.7590757034255;55.6993183920636;56.7393240977584;0;53.5679393010725;50.4966865735985;47.0078588355422;39.5355249480852;34.9883679647472;29.3465347892306;22.1698615191769;14.5796061157663;15.5437824203515;0;7.74159517090034;976.67309883663;0;0;976.67309883663
NLD;Netherlands;Women;15 to 19;60.8163265306122;69.464105156724;72.6344576116682;77.9559118236473;85.8012170385396;85.8585858585859;84.8814862267777;82.2566501023093;73.3318505338078;85.9154929577465;83.1873905429072;83.0298013245033;82.8885400313972;81.8538884524745;80.8176100628931;78.5772690106296;76.1499148211244;61.0800744878957;44.9302325581395;28.8104089219331;8.14249363867684;3.18754633061527;2.14723926380368;0;0.634920634920635;1612.2053308084903;0;0;1612.2053308084903
NZL;New Zealand;Women;15 to 19;48.3333318661421;58.0137645052266;71.6239189450618;68.1421845580652;70.2991482193623;70.0357130595616;0;76.7975619154868;75.1888727498215;69.7707682657862;74.3894797264004;77.1729032521987;79.8899736188978;0;82.2049125851461;82.405061359647;82.6291044708148;76.8093385585087;69.1649706931804;60.7692333368155;27.9147991679961;12.3862839689495;11.6045840219861;0;1.89274439751138;1471.4006038635205;0;0;1471.4006038635205
NOR;Norway;Women;15 to 19;44.2591404746632;57.1196886149854;75.6063668519454;70.2755905511811;80.880420499343;82.6199740596628;0;84.3721403152008;80.0768687740215;84.314980793854;87.1721778791334;86.5086085238498;85.8580212409167;0;84.2298288508558;83.6970074812968;83.1424936386768;75.8196721311476;65.5799588194921;55.2413793103448;20.7513416815742;13.6868686868687;4.52436194895592;0;0;1543.1835562975182;0;0;1543.1835562975182
POL;Poland;Women;15 to 19;6.5264621534718;29.6267591270651;58.5279246593848;50.0615006150062;75.9539588419951;77.2441476324109;0;78.5817102531114;65.2737313148624;78.5828025477707;82.5092310162145;83.0218333191742;83.5979790689282;0;82.1226728723404;76.0872808653488;71.1733658140479;36.3356585966352;25.8906020281223;13.0617387652247;6.69808980401885;2.99244808055381;3.35521517140773;0;0.87141750580945;1183.272107303795;0;0;1183.272107303795
PRT;Portugal;Women;15 to 19;10.5941303058016;34.2155993141489;69.6935049432825;56.8876644408369;85.8230851984827;88.2360856218037;0;84.8503024210019;76.4062089362112;90.2746857637275;89.6946520566678;87.2809673859045;84.7316686733634;0;82.8050912336184;79.0195340426522;74.946298711042;56.6268478171903;47.4357090655011;37.61021651104;20.3933761431982;12.5469638771134;15.2048876279638;0;7.32003482444743;1404.3306344453665;0;0;1404.3306344453665
SVK;Slovak Republic;Women;15 to 19;5.68038944317063;25.4778508873546;61.287952965469;42.8474253534332;69.576163128972;70.5399516312987;0;80.8266799300579;70.107337636391;71.4670324198165;85.4294659919205;87.9495047831436;90.7487792769558;0;89.2617212268575;85.7602798650197;82.4676708605951;51.29029997643;32.3596207774078;8.02065895041;3.00930276738635;1.20130598918478;0.225362542425177;0;0.325835721275424;1219.5068787601579;0;0;1219.5068787601579
ESP;Spain;Women;15 to 19;18.3101630534162;44.0768630030493;67.1432620172911;61.8370970430383;85.0383937394583;84.69289126067;0;78.7508867002766;70.9090706542584;84.4069878861211;81.7905134322038;79.784587196718;77.6801696338801;0;75.1507511781672;71.1031128949257;66.5778944406787;48.8814408321161;38.4382392024798;27.4250430160088;4.53518291670035;1.50667374511509;1.08254538185644;0;0.252234155936529;1274.7741252115932;0;0;1274.7741252115932
SWE;Sweden;Women;15 to 19;34.0439488356838;51.0869565217391;76.2091938707528;68.2765464770096;80.550589917769;83.4368897567904;0;86.6255144032922;82.5789209954902;86.2834978843441;88.2804995196926;88.9484471070471;89.5962732919255;0;88.0462724935733;87.1628371628372;86.2128541810643;82.124079915878;70.3821656050956;59.6209444265981;12.0463898241676;8.55740503627828;3.92449080973671;0;0;1548.1444327834947;0;0;1548.1444327834947
CHE;Switzerland;Women;15 to 19;54.2869532985047;67.3746219785162;75.2994858320781;79.3018429151817;84.6011438643168;82.9907244909875;0;81.9499987182402;76.9572822881061;81.478194686242;80.3818537878188;80.232329595573;80.0980099882014;0;83.6458243497915;82.8152605879519;81.8189266389912;72.6378966428075;58.9917412428819;44.6799482674192;14.6885473683889;6.29685657881818;5.50057292970672;0;0;1500.1792927202646;3.14725453815443;1.03977713412229;1500.1792927202646
TUR;Turkey;Women;15 to 19;16.9986719787517;26.3166807790008;30.1844185171246;36.0179744210162;38.0146824130227;36.8730599575233;0;33.98834086592;31.4526876943581;35.6760374832664;37.3692077727952;36.7375049193231;36.0349127182045;0;28.7101248266297;26.2057086614173;23.3561283534982;19.128171763175;17.3294418095586;15.0332225913621;10.5960264900662;5.87402689313517;6.34278002699055;0;1.95080576759966;605.4208048184779;0;0;605.4208048184779
GBR;United Kingdom;Women;15 to 19;50.2000558553603;60.0528287474502;70.1515501327218;67.4647066161652;77.5901807018758;76.6613678121805;0;78.6027629321847;72.3519510108876;75.673957047185;76.4377591910414;78.6852254547091;80.7586171578508;0;82.2409785346853;80.3842966431746;78.2468751485503;67.8966692329768;50.5841294969283;34.181758124479;16.1161775038227;6.34196334574149;5.81019696894598;0;1.09275764502626;1400.8039395992591;0;0;1400.8039395992591
USA;United States;Women;15 to 19;35.0114141535504;53.5494155154091;68.3942453757484;68.2480708773936;75.5525914634146;74.6746256972306;0;75.2136482110418;71.8055165508736;73.7477368738684;74.1391497526002;75.1713257407681;76.1560693641618;0;76.8486766904071;75.7394615657102;74.6142181785746;68.4242241639048;60.2022157685275;50.7236308903554;26.9699812382739;13.7530200118521;14.6567344473525;0;5.33383771515037;1406.173157493756;0;0;1406.173157493756
OECD;OECD countries;Women;15 to 19;25.4314916791627;43.1824672858077;61.6421295005636;59.4692717882396;70.9086366114884;70.0254173356464;0;71.1200648601922;65.9984979801897;69.1486491903816;70.3767044299271;71.81280763027;73.239254654972;0;73.4425418885894;71.4858903493772;69.4172260134734;58.6130177493324;47.8335576414471;36.126376704727;17.4293866102308;8.5727755720199;9.1254768348921;2.49834111512569;3.21304926829464;1258.7993176372554;4.45403625611548;1.92837068731021;1258.7993176372554
ISR;Israel;Women;15 to 19;29.3613781672627;50.656150167589;66.4159854477876;72.8007265555396;76.0225866203783;77.1582530300372;0;75.2084684820316;71.4353521693426;78.1895408212336;75.7768023592689;76.1817119020201;76.597738330814;0;72.8899733085133;71.3986891969181;69.8650221177104;64.458369912577;56.3923242744187;47.6159241725988;18.1433930855815;7.24145359695199;8.28965084409732;0;1.65179783712287;1358.782831969761;0;0;1358.782831969761
CHL;Chile;Women;15 to 19;14.9249512995157;30.4170540307533;51.7875328166437;47.1326807440676;66.814618349117;66.44154590875;0;63.167453648878;58.5975510689094;66.0135297826386;66.071427385486;64.993937016816;63.9553559741344;0;59.8440624629892;58.5461235150517;57.1607948287931;48.899797954766;40.818110900961;31.3548138534323;18.9345230987886;10.0752297369846;9.88453560207953;0;0;1094.6322411971912;5.42106003651416;2.70426998383188;1094.6322411971912
CHN;China;Women;15 to 19;32.0379661634933;55.1060548883604;70.2990923646606;69.3373188781611;82.0881570293469;82.6266482324186;0;80.357424528307;74.2583382128341;83.1891082067861;84.3969354726406;84.6166352664638;84.8214049086383;0;80.0533468651179;72.5054691056551;62.4065618448248;53.8000510010075;48.254581687619;40.5774153153219;27.6017547299284;15.1132249453701;13.8624927432788;0;5.63165054695216;1430.3959539181185;0;0;1430.3959539181185
IND;India;Women;15 to 19;14.320641975263;19.4053656117397;30.2957799902386;24.5771979541781;30.6513863042315;31.8597577249993;0;35.6854246836633;34.5120055256924;33.160596189376;39.0560206165502;38.8803436722982;38.6555873228118;0;37.6587279617124;37.6986743698147;37.7534911519803;31.3607966599636;27.5100563696893;23.4164338860717;17.6893159799498;11.265556086848;8.58908413341248;0;0;666.3854335222759;3.70130838975452;0.749031743940949;666.3854335222759
SVN;Slovenia;Women;15 to 19;15.8739137864291;34.821817816279;67.3960367972135;50.8181744551953;84.3440891766402;88.5218696423502;0;88.101550987033;73.6683748751659;92.4198698505039;92.5528973515927;92.7606329531821;92.968912357413;0;89.2220488263272;83.7017759300034;77.6611389704478;35.5413923160103;25.4559294668109;13.2016735857233;8.2012672167526;5.15430881112505;6.63145667035002;0;2.70479658179398;1328.233621381375;0;0;1328.233621381375
ZAF;South Africa;Women;15 to 19;5.9036950932332;23.5027541675002;48.4330842089139;42.2521553869995;62.0021699841588;63.2785639458457;0;63.0261865638831;58.748612074584;64.7229916419928;66.5549992248116;66.5975012991028;66.6517693530492;0;60.339325670299;57.6613127898449;54.5128342036067;42.7624943220867;31.5767071029709;17.8897034616083;7.79206021556746;4.10175787631434;0;2.10911425948088;0;999.684487515012;0;0;999.684487515012
EST;Estonia;Women;15 to 19;9.24367531049064;34.1190585284047;71.0393793657001;53.8745405236912;76.0755646210346;75.506010211882;0;84.783182066068;79.7349296258678;74.9154081080833;84.9634437150853;88.0963407836545;91.3907711243816;0;92.3017954502689;90.3797060522116;88.5098683207366;80.370679817654;64.2610223301052;46.432357411731;17.1716134009823;14.7859009622121;12.5753233037481;0;0;1455.8132330532114;0;0;1455.8132330532114
RUS;Russian Federation;Women;15 to 19;9.15702673243147;36.670514642656;67.9966651415961;56.5482620355641;80.1921060778912;82.1899295913768;0;86.018227242344;75.6062258458754;84.3560342020787;88.9946576415332;89.9079714086772;90.8970537659577;0;90.0252817158329;86.4397679433473;83.0028714773622;50.6751660157665;39.9039964050752;25.3593550742672;0;7.78197602118604;0;0;0;1356.2131522068903;0;0;1356.2131522068903
LVA;Latvia;Women;15 to 19;8.6547533400047;37.1774689225512;70.8321203429846;61.1749767133316;82.0491320029974;82.7297054436812;0;86.3399724477468;79.0766519362816;83.4484556991684;88.9825917284664;88.9034466417564;88.8230614975858;0;90.6234683171146;87.1981882277684;83.7643444225831;78.0180457961604;55.6844998923129;31.2365600379398;12.7438445395401;5.0438872913384;5.78929150030274;0;0;1416.1332927536887;0;0;1416.1332927536887
COL;Colombia;Women;25 to 54;28.3506315713768;44.2837903814524;60.5493277169453;61.6942654835847;71.5219523166165;72.668714528834;0;71.0612731424764;66.6802004880796;73.8991078295786;74.0679999516392;73.314260024097;72.5546962626168;0;69.573008323071;66.2384465189666;62.1952265018304;49.0714088284593;43.0284797145572;35.232604894163;25.0287302206625;15.8370008716547;18.0262496938837;0;0;1281.0138408526223;9.62360851711396;4.47470696077335;1281.0138408526223
