latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
65.7706,24.18668,327.57,0.5,0.41,2024-01-31,0030,1,nominal,2.0NRT,269.74,4.18,N
65.76694,24.18456,328.34,0.5,0.41,2024-01-31,0030,1,nominal,2.0NRT,270.22,4.18,N
65.56345,22.22146,329.94,0.55,0.43,2024-01-31,0030,1,nominal,2.0NRT,268.43,5.07,N
64.66598,21.283,327.77,0.56,0.43,2024-01-31,0030,1,nominal,2.0NRT,267.87,3.85,N
64.66205,21.28124,309.92,0.56,0.43,2024-01-31,0030,1,nominal,2.0NRT,266.16,3.85,N
64.66379,21.28701,323.88,0.56,0.43,2024-01-31,0030,1,nominal,2.0NRT,267.51,4.04,N
64.66476,21.27523,310.26,0.56,0.43,2024-01-31,0030,1,nominal,2.0NRT,265.71,3.16,N
52.84531,29.99002,314.95,0.47,0.39,2024-01-31,0034,1,nominal,2.0NRT,267.43,1.77,N
51.89331,29.33993,334.85,0.46,0.39,2024-01-31,0034,1,nominal,2.0NRT,271.56,4.02,N
51.88985,29.33808,308.52,0.46,0.39,2024-01-31,0034,1,nominal,2.0NRT,269.2,2.05,N
51.13884,23.54929,305,0.38,0.36,2024-01-31,0034,1,nominal,2.0NRT,271.61,1.04,N
51.68951,15.97658,323.69,0.39,0.44,2024-01-31,0034,1,nominal,2.0NRT,251.38,4.79,N
51.68901,15.98219,337.46,0.39,0.44,2024-01-31,0034,1,nominal,2.0NRT,255.65,4.79,N
50.41463,18.14112,297.82,0.47,0.4,2024-01-31,0034,1,nominal,2.0NRT,266.91,1.17,N
50.07666,20.09908,297.78,0.41,0.37,2024-01-31,0034,1,nominal,2.0NRT,271.32,0.72,N
50.0741,20.09694,300.26,0.41,0.37,2024-01-31,0034,1,nominal,2.0NRT,271.37,1.04,N
48.97552,24.70995,305.47,0.4,0.37,2024-01-31,0034,1,nominal,2.0NRT,271.42,1.24,N
47.05422,32.78534,316.42,0.54,0.51,2024-01-31,0034,1,nominal,2.0NRT,269.68,2.54,N
47.05562,32.78651,316.74,0.54,0.51,2024-01-31,0034,1,nominal,2.0NRT,269.36,3.24,N
49.69121,18.65553,320.64,0.45,0.39,2024-01-31,0034,1,nominal,2.0NRT,272.5,2.04,N
49.68063,18.65258,317.06,0.45,0.39,2024-01-31,0034,1,nominal,2.0NRT,272.77,2.16,N
49.67989,18.65872,317.04,0.45,0.39,2024-01-31,0034,1,nominal,2.0NRT,274.81,2.16,N
49.67916,18.66486,318.27,0.45,0.39,2024-01-31,0034,1,nominal,2.0NRT,274.99,2.75,N
46.58808,32.46059,301.53,0.54,0.51,2024-01-31,0034,1,nominal,2.0NRT,267.18,0.91,N
48.60878,21.1766,325.57,0.39,0.36,2024-01-31,0034,1,nominal,2.0NRT,271.39,5.01,N
48.60802,21.18183,317.47,0.39,0.36,2024-01-31,0034,1,nominal,2.0NRT,272.65,4.89,N
48.6055,21.17551,295.33,0.39,0.36,2024-01-31,0034,1,nominal,2.0NRT,268.91,0.57,N
48.60474,21.18074,297.43,0.39,0.36,2024-01-31,0034,1,nominal,2.0NRT,270.69,0.61,N
48.60145,21.17964,296.64,0.39,0.36,2024-01-31,0034,1,nominal,2.0NRT,269.43,0.61,N
45.37304,30.92814,338.03,0.5,0.49,2024-01-31,0037,1,nominal,2.0NRT,279.42,4.75,N
45.37497,30.92772,336.25,0.5,0.49,2024-01-31,0037,1,nominal,2.0NRT,280.55,4.73,N
46.81948,21.34313,295.53,0.38,0.36,2024-01-31,0037,1,nominal,2.0NRT,268.95,0.51,N
46.94146,18.93605,295.22,0.42,0.37,2024-01-31,0037,1,nominal,2.0NRT,272.28,0.96,N
46.32626,2.97494,299.99,0.68,0.74,2024-01-31,0037,1,nominal,2.0NRT,264.82,0.46,N
44.60075,20.97677,326.86,0.38,0.36,2024-01-31,0034,1,nominal,2.0NRT,271.57,2.08,N
44.59749,20.97576,309.52,0.38,0.36,2024-01-31,0034,1,nominal,2.0NRT,268.74,2.08,N
43.23314,27.59608,296.29,0.4,0.44,2024-01-31,0034,1,nominal,2.0NRT,271.26,0.83,N
44.08025,22.10429,300.25,0.39,0.36,2024-01-31,0034,1,nominal,2.0NRT,269.44,0.91,N
44.63767,16.39473,300.05,0.47,0.4,2024-01-31,0034,1,nominal,2.0NRT,269.72,1.36,N
43.90781,21.51251,296.04,0.39,0.36,2024-01-31,0034,1,nominal,2.0NRT,267.72,0.37,N
44.86509,13.82546,297.3,0.4,0.44,2024-01-31,0034,1,nominal,2.0NRT,276.46,0.51,N
41.26519,31.42164,303.66,0.34,0.56,2024-01-31,0034,1,nominal,2.0NRT,274.82,1.02,N
41.25645,31.41321,324.06,0.34,0.56,2024-01-31,0034,1,nominal,2.0NRT,272.86,0.98,N
41.25544,31.41704,299.5,0.34,0.56,2024-01-31,0034,1,nominal,2.0NRT,271.98,0.98,N
42.71523,24.1708,335.31,0.45,0.39,2024-01-31,0034,1,nominal,2.0NRT,270.03,4.51,N
43.83076,16.64092,297.78,0.45,0.39,2024-01-31,0034,1,nominal,2.0NRT,271.5,1.13,N
43.3703,18.29053,306.45,0.4,0.37,2024-01-31,0034,1,nominal,2.0NRT,264.64,0.96,N
43.3636,18.28874,304.66,0.4,0.37,2024-01-31,0034,1,nominal,2.0NRT,265.17,1.05,N
43.34738,18.29782,310.51,0.4,0.37,2024-01-31,0034,1,nominal,2.0NRT,266.66,1.31,N
43.34404,18.29693,299,0.4,0.37,2024-01-31,0034,1,nominal,2.0NRT,266.79,1.31,N
43.34138,18.29104,298.79,0.4,0.37,2024-01-31,0034,1,nominal,2.0NRT,264.56,1.45,N
43.33999,18.30104,298.26,0.4,0.37,2024-01-31,0034,1,nominal,2.0NRT,264.5,0.98,N
43.33871,18.28518,296.55,0.4,0.37,2024-01-31,0034,1,nominal,2.0NRT,263.65,0.83,N
43.33733,18.29515,315.55,0.4,0.37,2024-01-31,0034,1,nominal,2.0NRT,267.17,1.45,N
43.24799,18.43959,300.21,0.4,0.37,2024-01-31,0034,1,nominal,2.0NRT,266.17,0.72,N
43.20975,18.33185,297.94,0.4,0.37,2024-01-31,0034,1,nominal,2.0NRT,267.43,0.64,N
43.79456,7.37331,299.14,0.4,0.6,2024-01-31,0034,1,nominal,2.0NRT,273.59,0.77,N
43.79612,7.37289,303.29,0.4,0.6,2024-01-31,0034,1,nominal,2.0NRT,273.48,0.97,N
43.44352,4.87756,326.73,0.54,0.68,2024-01-31,0034,1,nominal,2.0NRT,276.46,4.13,N
43.42957,4.9644,300.27,0.53,0.67,2024-01-31,0034,1,nominal,2.0NRT,277.5,1.29,N
43.44638,4.87914,321.41,0.54,0.68,2024-01-31,0034,1,nominal,2.0NRT,275.74,3.33,N
43.43198,4.96595,300.51,0.53,0.67,2024-01-31,0034,1,nominal,2.0NRT,276.77,0.93,N
43.38122,5.00375,300.89,0.53,0.67,2024-01-31,0034,1,nominal,2.0NRT,277.34,1.79,N
39.48405,30.0404,301.82,0.32,0.55,2024-01-31,0034,1,nominal,2.0NRT,270.62,0.79,N
40.74233,19.86109,305.09,0.38,0.36,2024-01-31,0037,1,nominal,2.0NRT,272.83,1,N
40.62938,17.99985,311.2,0.39,0.37,2024-01-31,0037,1,nominal,2.0NRT,279.15,1.35,N
40.53197,17.44583,298.54,0.4,0.37,2024-01-31,0037,1,nominal,2.0NRT,273.46,1.42,N
40.52927,17.44027,305.29,0.4,0.37,2024-01-31,0037,1,nominal,2.0NRT,273.41,1.42,N
40.52861,17.44501,319.6,0.4,0.37,2024-01-31,0037,1,nominal,2.0NRT,273.35,1.42,N
38.75229,26.95616,295.44,0.47,0.47,2024-01-31,0037,1,nominal,2.0NRT,270.9,0.79,N
38.74088,26.94609,304.65,0.47,0.47,2024-01-31,0037,1,nominal,2.0NRT,276.32,1.32,N
40.52045,17.20221,303.81,0.41,0.37,2024-01-31,0037,1,nominal,2.0NRT,276.73,1.57,N
38.73666,26.94453,304.24,0.47,0.47,2024-01-31,0037,1,nominal,2.0NRT,280.39,1.32,N
40.50901,17.20936,296.87,0.41,0.37,2024-01-31,0037,1,nominal,2.0NRT,276.14,0.83,N
40.50836,17.21414,295.49,0.41,0.37,2024-01-31,0037,1,nominal,2.0NRT,276.38,0.83,N
40.50433,17.21811,296.53,0.41,0.37,2024-01-31,0037,1,nominal,2.0NRT,279.54,0.78,N
39.87683,20.17678,301.74,0.39,0.36,2024-01-31,0037,1,nominal,2.0NRT,272.4,0.85,N
39.87611,20.18115,298.35,0.39,0.36,2024-01-31,0037,1,nominal,2.0NRT,273.22,0.85,N
39.87356,20.17582,315.3,0.39,0.36,2024-01-31,0037,1,nominal,2.0NRT,273.06,0.85,N
39.87284,20.1802,304.37,0.39,0.36,2024-01-31,0037,1,nominal,2.0NRT,273.14,0.85,N
38.42745,27.21505,301.03,0.49,0.49,2024-01-31,0037,1,nominal,2.0NRT,276.49,0.8,N
39.12941,16.09779,310.03,0.43,0.38,2024-01-31,0037,1,nominal,2.0NRT,277.96,0.93,N
38.20493,15.26612,299.62,0.44,0.39,2024-01-31,0037,1,nominal,2.0NRT,285.94,2.1,N
37.4382,15.03117,296.42,0.44,0.39,2024-01-31,0037,1,nominal,2.0NRT,276.4,0.6,N
37.21152,15.16929,301.58,0.44,0.38,2024-01-31,0037,1,nominal,2.0NRT,285,1.24,N
37.12203,15.21951,296.97,0.43,0.38,2024-01-31,0037,1,nominal,2.0NRT,285.01,0.91,N
36.88165,6.93897,299.61,0.37,0.58,2024-01-31,0037,1,nominal,2.0NRT,282,0.61,N
36.8814,6.9432,302.13,0.37,0.58,2024-01-31,0037,1,nominal,2.0NRT,281,0.61,N
36.86868,6.97626,306.53,0.37,0.58,2024-01-31,0037,1,nominal,2.0NRT,285.63,1.11,N
36.86475,6.95005,302.39,0.37,0.58,2024-01-31,0037,1,nominal,2.0NRT,279.91,0.8,N
36.86451,6.95429,306.78,0.37,0.58,2024-01-31,0037,1,nominal,2.0NRT,281.01,0.88,N
36.87924,6.94119,315.33,0.37,0.58,2024-01-31,0037,1,nominal,2.0NRT,281.56,1.39,N
36.87141,6.97914,306.08,0.37,0.58,2024-01-31,0037,1,nominal,2.0NRT,281.76,1.36,N
36.86766,6.95278,334.53,0.37,0.58,2024-01-31,0037,1,nominal,2.0NRT,280.53,1.94,N
36.79289,7.68996,309.45,0.34,0.56,2024-01-31,0037,1,nominal,2.0NRT,282.26,0.94,N
36.79238,7.69754,298.83,0.34,0.56,2024-01-31,0037,1,nominal,2.0NRT,281.79,1.37,N
36.79212,7.70131,310.81,0.34,0.56,2024-01-31,0037,1,nominal,2.0NRT,281.31,1.33,N
36.7651,7.30778,313.44,0.36,0.57,2024-01-31,0037,1,nominal,2.0NRT,283.13,1.64,N
36.43375,6.62231,302.94,0.39,0.59,2024-01-31,0037,1,nominal,2.0NRT,280.02,0.95,N
36.09021,6.80233,304.24,0.37,0.58,2024-01-31,0037,1,nominal,2.0NRT,277.13,1.02,N
36.18184,3.74209,298.75,0.56,0.69,2024-01-31,0037,1,nominal,2.0NRT,276.94,1.63,N
36.17972,3.74297,298.61,0.56,0.69,2024-01-31,0037,1,nominal,2.0NRT,277.08,1.28,N
35.23618,8.16932,295.07,0.61,0.54,2024-01-31,0037,1,nominal,2.0NRT,270.66,0.98,N
35.35204,5.75776,316.79,0.42,0.61,2024-01-31,0037,1,nominal,2.0NRT,272.81,2.81,N
35.3518,5.76246,302.78,0.42,0.61,2024-01-31,0037,1,nominal,2.0NRT,273.83,2.39,N
35.34938,5.7597,334.43,0.42,0.61,2024-01-31,0037,1,nominal,2.0NRT,275.99,3.66,N
43.14321,-5.1517,328.99,0.38,0.36,2024-01-31,0217,1,nominal,2.0NRT,276.47,3.72,N
43.14672,-5.7997,351.95,0.39,0.36,2024-01-31,0217,1,nominal,2.0NRT,268.17,6.77,N
43.34702,-8.43557,304.47,0.44,0.38,2024-01-31,0217,1,nominal,2.0NRT,281.9,0.99,N
41.3135,1.65961,309.51,0.41,0.45,2024-01-31,0217,1,nominal,2.0NRT,280.63,1.24,N
41.31244,1.66428,295.13,0.41,0.45,2024-01-31,0217,1,nominal,2.0NRT,281.37,1.24,N
41.71073,-8.23684,315.27,0.42,0.37,2024-01-31,0217,1,nominal,2.0NRT,263.06,1.21,N
41.01329,-8.09905,303.28,0.41,0.37,2024-01-31,0217,1,nominal,2.0NRT,260.85,0.56,N
40.24435,-3.47314,321.69,0.41,0.37,2024-01-31,0217,1,nominal,2.0NRT,280.49,1.53,N
39.93752,-3.74358,308.97,0.41,0.37,2024-01-31,0217,1,nominal,2.0NRT,277.52,1.32,N
36.78982,7.70187,301.11,0.55,0.68,2024-01-31,0217,1,nominal,2.0NRT,280.56,1.18,N
36.87582,6.94532,298.41,0.5,0.66,2024-01-31,0217,1,nominal,2.0NRT,279.77,1.06,N
36.86559,6.95862,331.38,0.5,0.66,2024-01-31,0217,1,nominal,2.0NRT,279.07,3.28,N
36.75873,7.30695,295.13,0.52,0.67,2024-01-31,0217,1,nominal,2.0NRT,279.38,1.33,N
36.43032,6.62367,297.99,0.49,0.65,2024-01-31,0219,1,nominal,2.0NRT,278.92,1.59,N
36.3327,5.48142,298.41,0.43,0.62,2024-01-31,0219,1,nominal,2.0NRT,273.19,0.65,N
36.63,3.23256,304.35,0.32,0.55,2024-01-31,0219,1,nominal,2.0NRT,284.11,0.85,N
38.92215,-9.01109,299.16,0.42,0.37,2024-01-31,0219,1,nominal,2.0NRT,278.84,0.63,N
36.18037,3.74899,319.5,0.35,0.57,2024-01-31,0219,1,nominal,2.0NRT,279.82,2.43,N
35.34925,5.75723,305.32,0.47,0.64,2024-01-31,0219,1,nominal,2.0NRT,273.72,2.27,N
35.34785,5.76222,304.46,0.47,0.64,2024-01-31,0219,1,nominal,2.0NRT,275.7,2.28,N
35.34896,5.76083,325.7,0.47,0.64,2024-01-31,0219,1,nominal,2.0NRT,277.36,3.08,N
35.09391,5.64623,295.9,0.47,0.64,2024-01-31,0219,1,nominal,2.0NRT,275.7,0.82,N
37.95927,-8.80337,295.92,0.41,0.37,2024-01-31,0219,1,nominal,2.0NRT,284.15,0.52,N
37.36097,-5.86668,307.85,0.39,0.36,2024-01-31,0219,1,nominal,2.0NRT,276.81,1.05,N
35.52679,-0.27739,299.85,0.44,0.46,2024-01-31,0219,1,nominal,2.0NRT,281.56,1.24,N
35.46034,-0.39795,306.76,0.44,0.46,2024-01-31,0219,1,nominal,2.0NRT,281.69,1.18,N
35.31129,-1.34456,304.37,0.39,0.44,2024-01-31,0219,1,nominal,2.0NRT,282.94,1.02,N
35.5233,-5.70428,303.31,0.4,0.37,2024-01-31,0219,1,nominal,2.0NRT,285.14,0.41,N
35.18526,-5.32567,318.64,0.41,0.37,2024-01-31,0219,1,nominal,2.0NRT,283.26,1.38,N
35.18444,-5.32376,317.49,0.41,0.37,2024-01-31,0219,1,nominal,2.0NRT,283.73,1.82,N
57.0639,9.97592,316.33,0.54,0.42,2024-01-31,0215,1,nominal,2.0NRT,276.2,2.27,N
58.35236,0.86384,297.81,0.39,0.36,2024-01-31,0215,1,nominal,2.0NRT,270.21,0.64,N
50.33548,19.28764,295.8,0.65,0.73,2024-01-31,0215,1,nominal,2.0NRT,270.17,1.18,N
53.13486,8.68006,304.84,0.42,0.45,2024-01-31,0215,1,nominal,2.0NRT,274.72,1.53,N
53.13265,8.67739,308.66,0.42,0.45,2024-01-31,0215,1,nominal,2.0NRT,275.87,1.73,N
53.6492,-0.25686,297.73,0.38,0.36,2024-01-31,0215,1,nominal,2.0NRT,272.06,0.74,N
53.64829,-0.25119,309.95,0.38,0.36,2024-01-31,0215,1,nominal,2.0NRT,273.01,0.74,N
53.63356,-0.2457,311.93,0.38,0.36,2024-01-31,0215,1,nominal,2.0NRT,279.18,1.76,N
53.56958,-0.60404,321.88,0.38,0.36,2024-01-31,0215,1,nominal,2.0NRT,271.76,2.44,N
53.45575,-1.31644,301.18,0.39,0.36,2024-01-31,0215,1,nominal,2.0NRT,262.41,0.72,N
53.39835,-1.39008,325.06,0.39,0.36,2024-01-31,0215,1,nominal,2.0NRT,262.37,1.52,N
53.39749,-1.38439,306.55,0.39,0.36,2024-01-31,0215,1,nominal,2.0NRT,258.95,1.52,N
53.33945,-1.7543,295.67,0.39,0.36,2024-01-31,0215,1,nominal,2.0NRT,266.26,0.48,N
53.53848,-3.57679,296.28,0.41,0.37,2024-01-31,0215,1,nominal,2.0NRT,272.6,0.69,N
48.51268,10.85398,312.28,0.35,0.57,2024-01-31,0217,1,nominal,2.0NRT,272.09,1.41,N
51.57661,-3.7833,300.78,0.4,0.37,2024-01-31,0217,1,nominal,2.0NRT,274.3,0.77,N
51.57092,-3.7674,311.6,0.4,0.37,2024-01-31,0217,1,nominal,2.0NRT,275.1,1.37,N
51.48181,-3.13765,297.93,0.39,0.36,2024-01-31,0217,1,nominal,2.0NRT,274.81,0.52,N
51.5676,-3.76858,330.29,0.4,0.37,2024-01-31,0217,1,nominal,2.0NRT,278.04,2.97,N
51.56839,-3.77427,311.61,0.4,0.37,2024-01-31,0217,1,nominal,2.0NRT,278.95,2.97,N
51.56586,-3.78115,326.48,0.4,0.37,2024-01-31,0217,1,nominal,2.0NRT,277.48,6.17,N
51.55843,-3.77783,296.94,0.4,0.37,2024-01-31,0217,1,nominal,2.0NRT,274.72,0.63,N
51.55763,-3.77212,296.68,0.4,0.37,2024-01-31,0217,1,nominal,2.0NRT,274.07,0.63,N
45.51046,10.24572,302.42,0.4,0.6,2024-01-31,0217,1,nominal,2.0NRT,274.41,0.99,N
45.47871,10.21004,328.62,0.4,0.6,2024-01-31,0217,1,nominal,2.0NRT,272.87,2.02,N
45.78265,8.68226,295.71,0.34,0.56,2024-01-31,0217,1,nominal,2.0NRT,273.86,0.4,N
45.14584,9.93847,298.45,0.4,0.6,2024-01-31,0217,1,nominal,2.0NRT,273.49,1.45,N
45.14444,9.94322,307.2,0.4,0.6,2024-01-31,0217,1,nominal,2.0NRT,275,1.66,N
46.5384,3.6538,308.86,0.39,0.44,2024-01-31,0217,1,nominal,2.0NRT,274.1,1.35,N
43.44576,4.89759,335.64,0.52,0.5,2024-01-31,0219,1,nominal,2.0NRT,281.69,14.25,N
43.44157,4.87507,318.32,0.52,0.5,2024-01-31,0219,1,nominal,2.0NRT,274.02,2.38,N
43.44006,4.88121,296.27,0.52,0.5,2024-01-31,0219,1,nominal,2.0NRT,277.18,2.38,N
43.37835,5.01115,300.99,0.53,0.5,2024-01-31,0219,1,nominal,2.0NRT,279.18,1.18,N
42.96978,-0.54108,301.8,0.47,0.4,2024-01-31,0219,1,nominal,2.0NRT,274.92,1.08,N
43.25533,-3.62843,297.93,0.39,0.36,2024-01-31,0219,1,nominal,2.0NRT,272.86,0.8,N
43.54044,-5.83179,304.41,0.39,0.36,2024-01-31,0219,1,nominal,2.0NRT,276.96,0.99,N
43.52631,-5.73691,317.83,0.39,0.36,2024-01-31,0219,1,nominal,2.0NRT,272.3,2.15,N
43.1689,-3.62367,314.53,0.39,0.36,2024-01-31,0219,1,nominal,2.0NRT,271.61,1.44,N
43.1664,-3.62931,316.39,0.39,0.36,2024-01-31,0219,1,nominal,2.0NRT,266.9,1.62,N
43.1656,-3.6246,307.43,0.39,0.36,2024-01-31,0219,1,nominal,2.0NRT,269.6,1.44,N
53.56683,-0.60279,311.85,0.76,0.77,2024-01-31,0353,1,nominal,2.0NRT,268.9,2.79,N
38.12305,30.91418,340.69,0.53,0.5,2024-01-31,1017,1,nominal,2.0NRT,284.05,14.21,D
39.96265,22.67516,335.59,0.62,0.71,2024-01-31,1019,1,nominal,2.0NRT,280.94,4.62,D
40.8804,24.68065,343.86,0.46,0.64,2024-01-31,1019,1,nominal,2.0NRT,284.38,3.43,D
40.9332,24.6457,337.2,0.46,0.64,2024-01-31,1019,1,nominal,2.0NRT,284.88,4.4,D
40.57643,22.76932,344.53,0.59,0.7,2024-01-31,1019,1,nominal,2.0NRT,283.3,5.17,D
40.57805,22.76756,352.5,0.59,0.7,2024-01-31,1019,1,nominal,2.0NRT,283.92,6.98,D
40.60609,22.76765,350.61,0.59,0.7,2024-01-31,1019,1,nominal,2.0NRT,285.37,6.43,D
41.16108,24.0064,330.55,0.49,0.65,2024-01-31,1019,1,nominal,2.0NRT,284.93,2.89,D
41.08082,23.3458,326.51,0.53,0.67,2024-01-31,1019,1,nominal,2.0NRT,281.21,5.06,D
41.07922,23.33992,327.15,0.53,0.67,2024-01-31,1019,1,nominal,2.0NRT,283.64,3.93,D
41.33652,23.52546,325.34,0.51,0.66,2024-01-31,1019,1,nominal,2.0NRT,282.18,2.44,D
42.09658,25.7166,326.95,0.38,0.59,2024-01-31,1019,1,nominal,2.0NRT,283.07,3.69,D
42.09529,25.712,353.13,0.38,0.59,2024-01-31,1019,1,nominal,2.0NRT,285.76,6.17,D
42.26416,25.33705,348.83,0.39,0.6,2024-01-31,1019,1,nominal,2.0NRT,286.78,4.92,D
42.75034,26.7968,330.49,0.32,0.55,2024-01-31,1019,1,nominal,2.0NRT,282.65,1.74,D
42.71655,24.17427,327.91,0.44,0.62,2024-01-31,1019,1,nominal,2.0NRT,279.94,2.27,D
45.37487,30.93028,329.21,0.54,0.42,2024-01-31,1019,1,nominal,2.0NRT,279.73,4.07,D
44.43358,22.99745,328.56,0.44,0.62,2024-01-31,1019,1,nominal,2.0NRT,280.05,2.08,D
44.39524,22.5958,331.08,0.46,0.63,2024-01-31,1019,1,nominal,2.0NRT,280,2.89,D
43.32688,18.25895,348.54,0.78,0.78,2024-01-31,1019,1,nominal,2.0NRT,280.68,24.21,D
43.32938,18.26603,356.22,0.78,0.78,2024-01-31,1019,1,low,2.0NRT,280.75,24.21,D
43.3284,18.27064,342.08,0.78,0.78,2024-01-31,1019,1,nominal,2.0NRT,278.89,28.75,D
43.32546,18.26245,355.27,0.78,0.78,2024-01-31,1019,1,nominal,2.0NRT,287.53,44.14,D
51.89182,29.34052,335.7,0.46,0.39,2024-01-31,1021,1,nominal,2.0NRT,279.61,7.44,D
37.6769,21.46342,330.02,0.41,0.45,2024-01-31,1157,1,nominal,2.0NRT,287.39,2.28,D
37.8405,21.28676,341.69,0.41,0.45,2024-01-31,1157,1,nominal,2.0NRT,288.91,5.48,D
37.0792,14.92931,328.28,0.38,0.36,2024-01-31,1157,1,nominal,2.0NRT,292.35,2.83,D
37.82143,13.28365,330.77,0.39,0.36,2024-01-31,1159,1,nominal,2.0NRT,295.5,4.57,D
39.09246,20.86808,337.38,0.4,0.44,2024-01-31,1159,1,nominal,2.0NRT,287.24,3.29,D
39.36893,20.74569,331.84,0.4,0.44,2024-01-31,1159,1,nominal,2.0NRT,286.67,2.68,D
39.36877,20.74686,325.94,0.4,0.44,2024-01-31,1159,1,nominal,2.0NRT,285.35,1.71,D
39.02031,16.75498,338.11,0.41,0.37,2024-01-31,1159,1,nominal,2.0NRT,290.62,4.61,D
39.02037,16.75645,336.88,0.41,0.37,2024-01-31,1159,1,nominal,2.0NRT,290.14,4.69,D
39.04607,16.76562,329.74,0.41,0.37,2024-01-31,1159,1,nominal,2.0NRT,284.78,3.11,D
39.12533,16.10658,328.39,0.4,0.37,2024-01-31,1159,1,nominal,2.0NRT,284.62,12.45,D
39.25264,16.92714,330.17,0.42,0.38,2024-01-31,1159,1,nominal,2.0NRT,289.86,4.75,D
39.34858,16.99473,330.02,0.42,0.38,2024-01-31,1159,1,nominal,2.0NRT,291.23,2.25,D
39.8149,20.05852,328.2,0.56,0.43,2024-01-31,1159,1,nominal,2.0NRT,288.45,3.77,D
39.42207,16.67519,329.54,0.41,0.37,2024-01-31,1159,1,nominal,2.0NRT,284.6,2.87,D
40.23634,19.7543,335.21,0.55,0.42,2024-01-31,1159,1,nominal,2.0NRT,286.28,3.94,D
40.2364,19.75348,330.95,0.55,0.42,2024-01-31,1159,1,nominal,2.0NRT,285.81,5.38,D
40.26445,19.87541,330.41,0.55,0.43,2024-01-31,1159,1,nominal,2.0NRT,287.94,6.23,D
40.26318,19.86254,329.43,0.55,0.43,2024-01-31,1159,1,nominal,2.0NRT,288.13,6.29,D
40.58204,22.8059,345.07,0.52,0.5,2024-01-31,1159,1,nominal,2.0NRT,287.73,9.37,D
40.57882,22.64515,338.42,0.51,0.49,2024-01-31,1159,1,nominal,2.0NRT,286.69,16.66,D
40.59686,22.69832,338.41,0.51,0.5,2024-01-31,1159,1,nominal,2.0NRT,286.82,7.19,D
40.59651,22.69646,343.67,0.51,0.5,2024-01-31,1159,1,nominal,2.0NRT,287.28,5.26,D
40.624,22.63133,335.7,0.51,0.49,2024-01-31,1159,1,nominal,2.0NRT,289.33,4.27,D
40.4309,20.1931,344.89,0.38,0.43,2024-01-31,1159,1,nominal,2.0NRT,288.64,7.06,D
40.6422,21.62899,334.53,0.45,0.47,2024-01-31,1159,1,nominal,2.0NRT,286.39,3.68,D
40.50363,19.68665,328.88,0.55,0.42,2024-01-31,1159,1,nominal,2.0NRT,287.36,2.76,D
40.07815,15.37161,331.22,0.39,0.36,2024-01-31,1159,1,nominal,2.0NRT,287.17,4.47,D
41.03488,25.18671,331.35,0.35,0.57,2024-01-31,1159,1,nominal,2.0NRT,284.15,3.07,D
40.874,22.52005,328.21,0.51,0.49,2024-01-31,1159,1,nominal,2.0NRT,287.86,2.19,D
40.1131,15.30288,326.29,0.39,0.36,2024-01-31,1159,1,nominal,2.0NRT,287.32,1.79,D
40.31924,16.7768,329.7,0.42,0.38,2024-01-31,1159,1,nominal,2.0NRT,293.27,2.27,D
40.48777,17.79253,329.37,0.46,0.39,2024-01-31,1159,1,nominal,2.0NRT,286.83,3.07,D
40.94935,21.47993,326.55,0.45,0.47,2024-01-31,1159,1,nominal,2.0NRT,282.09,2.14,D
40.68819,16.15149,329.75,0.41,0.37,2024-01-31,1159,1,nominal,2.0NRT,294.13,2.07,D
41.5061,22.63379,325.02,0.52,0.5,2024-01-31,1159,1,nominal,2.0NRT,284.61,2.5,D
41.47348,20.59653,330.55,0.41,0.45,2024-01-31,1159,1,nominal,2.0NRT,282.86,2.59,D
40.91558,14.94986,327.79,0.39,0.36,2024-01-31,1159,1,nominal,2.0NRT,284.58,1.74,D
41.93646,25.1176,328.62,0.35,0.57,2024-01-31,1159,1,nominal,2.0NRT,285.31,2.33,D
41.86028,22.36665,326.11,0.51,0.49,2024-01-31,1159,1,nominal,2.0NRT,282.99,3.82,D
41.85938,22.35414,329.08,0.51,0.49,2024-01-31,1159,1,nominal,2.0NRT,281.71,3.75,D
41.87396,22.36493,343.97,0.51,0.49,2024-01-31,1159,1,nominal,2.0NRT,283.02,5.31,D
42.12078,25.64851,330.08,0.38,0.59,2024-01-31,1159,1,nominal,2.0NRT,288.64,3.5,D
41.33548,16.15994,327.9,0.42,0.37,2024-01-31,1159,1,nominal,2.0NRT,291.06,2.2,D
42.07277,21.82376,339.84,0.48,0.48,2024-01-31,1159,1,nominal,2.0NRT,289.51,4.95,D
41.89537,19.38974,338.96,0.55,0.43,2024-01-31,1159,1,nominal,2.0NRT,289.5,6.18,D
41.32627,14.58737,345.61,0.39,0.36,2024-01-31,1159,1,nominal,2.0NRT,294.37,5.34,D
42.15619,21.81629,326.29,0.48,0.48,2024-01-31,1159,1,nominal,2.0NRT,289.56,3.4,D
42.39857,25.79527,329.47,0.39,0.59,2024-01-31,1159,1,nominal,2.0NRT,287.28,2.71,D
41.48736,14.24411,330.66,0.39,0.36,2024-01-31,1159,1,nominal,2.0NRT,290.31,4.98,D
42.71487,24.17223,336.64,0.32,0.55,2024-01-31,1159,1,nominal,2.0NRT,286.24,2.74,D
42.55539,21.20504,339.11,0.45,0.47,2024-01-31,1159,1,nominal,2.0NRT,286.7,4.14,D
